,Unnamed: 0,longitude,latitude,imo,cluster_label
7914,46015,-6.33984375,52.25,9372676,415
7916,46017,-6.3359375,52.25,9372676,415
7918,46019,-6.33984375,52.25,9372676,415
7920,46021,-6.33984375,52.25,9372676,415
7923,46024,-6.3359375,52.25,9372676,415
7969,46070,-6.33984375,52.25,9372676,415
7998,46099,-6.3359375,52.25,9372676,415
8000,46101,-6.3359375,52.25,9372676,415
8002,46103,-6.3359375,52.25,9372676,415
8004,46105,-6.33984375,52.25,9372676,415
8005,46106,-6.3359375,52.25,9372676,415
8007,46108,-6.3359375,52.25,9372676,415
8008,46109,-6.3359375,52.25,9372676,415
8009,46110,-6.3359375,52.25,9372676,415
8010,46111,-6.3359375,52.25,9372676,415
8011,46112,-6.3359375,52.25,9372676,415
8012,46114,-6.3359375,52.25,9372676,415
8014,46116,-6.3359375,52.25,9372676,415
8015,46117,-6.3359375,52.25,9372676,415
8017,46119,-6.3359375,52.25,9372676,415
8029,46202,0.7412109375,51.4375,9574303,194
8031,46204,-0.271728515625,53.75,9574303,136
8033,46213,0.7412109375,51.4375,9574303,194
8037,46225,0.74072265625,51.4375,9574303,194
8040,46233,0.7431640625,51.4375,9574303,194
8042,46245,0.7412109375,51.4375,9574303,194
8050,46261,0.73974609375,51.4375,9574303,194
8054,46284,-1.1533203125,54.59375,9605906,19
8055,46296,-1.150390625,54.59375,9605906,19
8056,46305,-1.150390625,54.59375,9605906,19
8057,46332,-6.19140625,53.34375,9350678,422
8059,46334,-6.19140625,53.34375,9350678,422
8061,46336,-6.19140625,53.34375,9350678,422
8063,46338,-6.19140625,53.34375,9350678,422
8065,46340,-6.19140625,53.34375,9350678,422
8067,46342,-6.19140625,53.34375,9350678,422
8069,46344,-6.19140625,53.34375,9350678,422
8071,46346,-6.19140625,53.34375,9350678,422
8073,46348,-6.19140625,53.34375,9350678,422
8075,46350,-6.19140625,53.34375,9350678,422
8077,46352,-6.19140625,53.34375,9350678,422
8079,46354,-6.19140625,53.34375,9350678,422
8081,46356,-6.19140625,53.34375,9350678,422
8083,46358,-6.19140625,53.34375,9350678,422
8085,46360,-6.19140625,53.34375,9350678,422
8087,46362,-6.19140625,53.34375,9350678,422
8089,46364,-6.19140625,53.34375,9350678,422
8090,46365,-6.19140625,53.34375,9350678,422
8092,46367,-6.19140625,53.34375,9350678,422
8094,46369,-6.19140625,53.34375,9350678,422
8096,46371,-6.19140625,53.34375,9350678,422
8098,46373,-6.19140625,53.34375,9350678,422
8100,46375,-6.19140625,53.34375,9350678,422
8102,46377,-6.19140625,53.34375,9350678,422
8104,46379,-6.19140625,53.34375,9350678,422
8106,46381,-6.19140625,53.34375,9350678,422
8108,46383,-6.19140625,53.34375,9350678,422
8110,46385,-6.19140625,53.34375,9350678,422
8112,46387,-6.19140625,53.34375,9350678,422
8113,46388,-6.19140625,53.34375,9350678,422
8115,46390,-6.19140625,53.34375,9350678,422
8117,46392,-6.19140625,53.34375,9350678,422
8119,46394,-6.19140625,53.34375,9350678,422
8121,46396,-6.19140625,53.34375,9350678,422
8123,46398,-6.19140625,53.34375,9350678,422
8125,46400,-6.19140625,53.34375,9350678,422
8127,46402,-6.19140625,53.34375,9350678,422
8129,46404,-6.19140625,53.34375,9350678,422
8131,46406,-6.19140625,53.34375,9350678,422
8133,46408,-6.19140625,53.34375,9350678,422
8135,46410,-6.19140625,53.34375,9350678,422
8137,46412,-6.19140625,53.34375,9350678,422
8139,46414,-6.19140625,53.34375,9350678,422
8141,46416,-6.19140625,53.34375,9350678,422
8143,46418,-6.19140625,53.34375,9350678,422
8145,46420,-6.19140625,53.34375,9350678,422
8147,46422,-6.19140625,53.34375,9350678,422
8149,46424,-6.19140625,53.34375,9350678,422
8151,46426,-6.19140625,53.34375,9350678,422
8153,46428,-6.19140625,53.34375,9350678,422
8155,46430,-6.19140625,53.34375,9350678,422
8157,46432,-6.19140625,53.34375,9350678,422
8159,46434,-6.19140625,53.34375,9350678,422
8160,46435,-6.19140625,53.34375,9350678,422
8162,46437,-6.19140625,53.34375,9350678,422
8164,46439,-6.19140625,53.34375,9350678,422
8166,46441,-6.19140625,53.34375,9350678,422
8168,46443,-6.19140625,53.34375,9350678,422
8170,46445,-6.19140625,53.34375,9350678,422
8172,46447,-6.19140625,53.34375,9350678,422
8174,46449,-6.19140625,53.34375,9350678,422
8176,46451,-6.19140625,53.34375,9350678,422
8178,46453,-6.19140625,53.34375,9350678,422
8179,46454,-6.19140625,53.34375,9350678,422
8181,46456,-6.19140625,53.34375,9350678,422
8183,46458,-6.19140625,53.34375,9350678,422
8185,46460,-6.19140625,53.34375,9350678,422
8187,46462,-6.19140625,53.34375,9350678,422
8189,46464,-6.19140625,53.34375,9350678,422
8190,46465,-6.19140625,53.34375,9350678,422
8192,46467,-6.19140625,53.34375,9350678,422
8194,46469,-6.19140625,53.34375,9350678,422
8196,46471,-6.19140625,53.34375,9350678,422
8198,46473,-6.19140625,53.34375,9350678,422
8200,46475,-6.19140625,53.34375,9350678,422
8202,46477,-6.19140625,53.34375,9350678,422
8204,46479,-6.19140625,53.34375,9350678,422
8206,46481,-6.19140625,53.34375,9350678,422
8208,46483,-6.19140625,53.34375,9350678,422
8210,46485,-6.19140625,53.34375,9350678,422
8212,46487,-6.19140625,53.34375,9350678,422
8214,46489,-6.19140625,53.34375,9350678,422
8216,46491,-6.19140625,53.34375,9350678,422
8218,46493,-6.19140625,53.34375,9350678,422
8220,46495,-6.19140625,53.34375,9350678,422
8222,46497,-6.19140625,53.34375,9350678,422
8223,46498,-6.19140625,53.34375,9350678,422
8225,46500,-6.19140625,53.34375,9350678,422
8227,46502,-6.19140625,53.34375,9350678,422
8229,46504,-6.19140625,53.34375,9350678,422
8231,46506,-6.19140625,53.34375,9350678,422
8233,46508,-6.19140625,53.34375,9350678,422
8235,46510,-6.19140625,53.34375,9350678,422
8237,46512,-6.19140625,53.34375,9350678,422
8239,46514,-6.19140625,53.34375,9350678,422
8241,46516,-6.19140625,53.34375,9350678,422
8243,46518,-6.19140625,53.34375,9350678,422
8246,46521,-6.19140625,53.34375,9350678,422
8248,46523,-6.19140625,53.34375,9350678,422
8250,46525,-6.19140625,53.34375,9350678,422
8252,46527,-6.19140625,53.34375,9350678,422
8254,46529,-6.19140625,53.34375,9350678,422
8256,46531,-6.19140625,53.34375,9350678,422
8258,46533,-6.19140625,53.34375,9350678,422
8260,46535,-6.19140625,53.34375,9350678,422
8262,46537,-6.19140625,53.34375,9350678,422
8264,46539,-6.19140625,53.34375,9350678,422
8266,46541,-6.19140625,53.34375,9350678,422
8267,46542,-6.19140625,53.34375,9350678,422
8272,46547,-6.19140625,53.34375,9350678,422
8274,46549,-6.19140625,53.34375,9350678,422
8276,46551,-6.19140625,53.34375,9350678,422
8278,46553,-6.19140625,53.34375,9350678,422
8280,46555,-6.19140625,53.34375,9350678,422
8282,46557,-6.19140625,53.34375,9350678,422
8284,46559,-6.19140625,53.34375,9350678,422
8286,46561,-6.19140625,53.34375,9350678,422
8288,46563,-6.19140625,53.34375,9350678,422
8290,46565,-6.19140625,53.34375,9350678,422
8292,46567,-6.19140625,53.34375,9350678,422
8294,46569,-6.19140625,53.34375,9350678,422
8296,46571,-6.19140625,53.34375,9350678,422
8298,46573,-6.19140625,53.34375,9350678,422
8300,46575,-6.19140625,53.34375,9350678,422
8302,46577,-6.19140625,53.34375,9350678,422
8303,46578,-6.19140625,53.34375,9350678,422
8305,46580,-6.19140625,53.34375,9350678,422
8307,46582,-6.19140625,53.34375,9350678,422
8309,46584,-6.19140625,53.34375,9350678,422
8311,46586,-6.19140625,53.34375,9350678,422
8313,46588,-6.19140625,53.34375,9350678,422
8315,46590,-6.19140625,53.34375,9350678,422
8317,46592,-6.19140625,53.34375,9350678,422
8319,46594,-6.19140625,53.34375,9350678,422
8321,46596,-6.19140625,53.34375,9350678,422
8323,46598,-6.19140625,53.34375,9350678,422
8325,46600,-6.19140625,53.34375,9350678,422
8326,46601,-6.19140625,53.34375,9350678,422
8328,46603,-6.19140625,53.34375,9350678,422
8330,46605,-6.19140625,53.34375,9350678,422
8332,46607,-6.19140625,53.34375,9350678,422
8334,46609,-6.19140625,53.34375,9350678,422
8336,46611,-6.19140625,53.34375,9350678,422
8338,46613,-6.19140625,53.34375,9350678,422
8340,46615,-6.19140625,53.34375,9350678,422
8342,46617,-6.19140625,53.34375,9350678,422
8344,46619,-6.19140625,53.34375,9350678,422
8346,46621,-6.19140625,53.34375,9350678,422
8348,46623,-6.19140625,53.34375,9350678,422
8349,46624,-6.19140625,53.34375,9350678,422
8350,46625,-6.19140625,53.34375,9350678,422
8352,46627,-6.19140625,53.34375,9350678,422
8354,46629,-6.19140625,53.34375,9350678,422
8356,46631,-6.19140625,53.34375,9350678,422
8358,46633,-6.19140625,53.34375,9350678,422
8359,46634,-6.19140625,53.34375,9350678,422
8361,46636,-6.19140625,53.34375,9350678,422
8363,46638,-6.19140625,53.34375,9350678,422
8365,46640,-6.19140625,53.34375,9350678,422
8367,46642,-6.19140625,53.34375,9350678,422
8369,46644,-6.19140625,53.34375,9350678,422
8371,46646,-6.19140625,53.34375,9350678,422
8372,46647,-3.00390625,53.4375,9350678,0
8373,46648,-6.19140625,53.34375,9350678,422
8374,46649,-3.00390625,53.4375,9350678,0
8375,46650,-6.19140625,53.34375,9350678,422
8376,46651,-3.00390625,53.4375,9350678,0
8377,46652,-6.19140625,53.34375,9350678,422
8378,46653,-3.00390625,53.4375,9350678,0
8379,46654,-6.19140625,53.34375,9350678,422
8380,46655,-3.00390625,53.4375,9350678,0
8381,46656,-6.19140625,53.34375,9350678,422
8382,46657,-3.00390625,53.4375,9350678,0
8383,46658,-6.19140625,53.34375,9350678,422
8384,46659,-3.00390625,53.4375,9350678,0
8385,46660,-6.19140625,53.34375,9350678,422
8386,46661,-3.00390625,53.4375,9350678,0
8387,46662,-6.19140625,53.34375,9350678,422
8389,46664,-6.19140625,53.34375,9350678,422
8391,46666,-6.19140625,53.34375,9350678,422
8393,46668,-6.19140625,53.34375,9350678,422
8395,46670,-6.19140625,53.34375,9350678,422
8396,46671,-6.19140625,53.34375,9350678,422
8398,46673,-6.19140625,53.34375,9350678,422
8399,46674,-6.19140625,53.34375,9350678,422
8401,46676,-6.19140625,53.34375,9350678,422
8403,46678,-6.19140625,53.34375,9350678,422
8405,46680,-6.19140625,53.34375,9350678,422
8407,46682,-6.19140625,53.34375,9350678,422
8408,46683,-6.19140625,53.34375,9350678,422
8410,46685,-6.19140625,53.34375,9350678,422
8412,46687,-6.19140625,53.34375,9350678,422
8414,46689,-6.19140625,53.34375,9350678,422
8416,46691,-6.19140625,53.34375,9350678,422
8418,46693,-6.19140625,53.34375,9350678,422
8420,46695,-6.19140625,53.34375,9350678,422
8422,46697,-6.19140625,53.34375,9350678,422
8424,46699,-6.19140625,53.34375,9350678,422
8426,46701,-6.19140625,53.34375,9350678,422
8427,46702,-6.19140625,53.34375,9350678,422
8429,46704,-6.19140625,53.34375,9350678,422
8432,46707,-6.19140625,53.34375,9350678,422
8434,46709,-6.19140625,53.34375,9350678,422
8436,46711,-6.19140625,53.34375,9350678,422
8437,46712,-6.19140625,53.34375,9350678,422
8439,46714,-6.19140625,53.34375,9350678,422
8441,46716,-6.19140625,53.34375,9350678,422
8443,46718,-6.19140625,53.34375,9350678,422
8445,46720,-6.19140625,53.34375,9350678,422
8447,46722,-6.19140625,53.34375,9350678,422
8449,46724,-6.19140625,53.34375,9350678,422
8451,46726,-6.19140625,53.34375,9350678,422
8452,46727,-6.19140625,53.34375,9350678,422
8454,46729,-6.19140625,53.34375,9350678,422
8456,46731,-6.19140625,53.34375,9350678,422
8458,46733,-6.19140625,53.34375,9350678,422
8460,46735,-6.19140625,53.34375,9350678,422
8462,46737,-6.19140625,53.34375,9350678,422
8465,46740,-6.19140625,53.34375,9350678,422
8467,46742,-6.19140625,53.34375,9350678,422
8469,46744,-6.19140625,53.34375,9350678,422
8471,46746,-6.19140625,53.34375,9350678,422
8473,46748,-6.19140625,53.34375,9350678,422
8474,46749,-6.19140625,53.34375,9350678,422
8476,46751,-6.19140625,53.34375,9350678,422
8478,46753,-6.19140625,53.34375,9350678,422
8480,46755,-6.19140625,53.34375,9350678,422
8482,46757,-6.19140625,53.34375,9350678,422
8484,46759,-6.19140625,53.34375,9350678,422
8486,46761,-6.19140625,53.34375,9350678,422
8488,46763,-6.19140625,53.34375,9350678,422
8490,46765,-6.19140625,53.34375,9350678,422
8492,46767,-6.19140625,53.34375,9350678,422
8494,46769,-6.19140625,53.34375,9350678,422
8496,46771,-6.19140625,53.34375,9350678,422
8498,46773,-6.19140625,53.34375,9350678,422
8500,46775,-6.19140625,53.34375,9350678,422
8502,46777,-6.19140625,53.34375,9350678,422
8504,46779,-6.19140625,53.34375,9350678,422
8506,46781,-6.19140625,53.34375,9350678,422
8508,46783,-6.19140625,53.34375,9350678,422
8509,46784,-6.19140625,53.34375,9350678,422
8511,46786,-6.19140625,53.34375,9350678,422
8513,46788,-6.19140625,53.34375,9350678,422
8515,46790,-6.19140625,53.34375,9350678,422
8517,46792,-6.19140625,53.34375,9350678,422
8519,46794,-6.19140625,53.34375,9350678,422
8521,46796,-6.19140625,53.34375,9350678,422
8523,46798,-6.19140625,53.34375,9350678,422
8525,46800,-6.19140625,53.34375,9350678,422
8527,46802,-6.19140625,53.34375,9350678,422
8529,46804,-6.19140625,53.34375,9350678,422
8531,46806,-6.19140625,53.34375,9350678,422
8533,46808,-6.19140625,53.34375,9350678,422
8535,46810,-6.19140625,53.34375,9350678,422
8537,46812,-6.19140625,53.34375,9350678,422
8539,46814,-6.19140625,53.34375,9350678,422
8541,46816,-6.19140625,53.34375,9350678,422
8543,46818,-6.19140625,53.34375,9350678,422
8545,46820,-6.19140625,53.34375,9350678,422
8547,46822,-6.19140625,53.34375,9350678,422
8549,46824,-6.19140625,53.34375,9350678,422
8551,46826,-6.19140625,53.34375,9350678,422
8553,46828,-6.19140625,53.34375,9350678,422
8555,46830,-6.19140625,53.34375,9350678,422
8557,46832,-6.19140625,53.34375,9350678,422
8559,46834,-6.19140625,53.34375,9350678,422
8561,46836,-6.19140625,53.34375,9350678,422
8563,46838,-6.19140625,53.34375,9350678,422
8565,46840,-6.19140625,53.34375,9350678,422
8567,46842,-6.19140625,53.34375,9350678,422
8568,46843,-6.19140625,53.34375,9350678,422
8570,46845,-6.19140625,53.34375,9350678,422
8571,46846,-6.19140625,53.34375,9350678,422
8573,46848,-6.19140625,53.34375,9350678,422
8575,46850,-6.19140625,53.34375,9350678,422
8577,46852,-6.19140625,53.34375,9350678,422
8578,46853,-6.19140625,53.34375,9350678,422
8580,46855,-6.19140625,53.34375,9350678,422
8582,46857,-6.19140625,53.34375,9350678,422
8584,46859,-6.19140625,53.34375,9350678,422
8586,46861,-6.19140625,53.34375,9350678,422
8588,46863,-6.19140625,53.34375,9350678,422
8590,46865,-6.19140625,53.34375,9350678,422
8592,46867,-6.19140625,53.34375,9350678,422
8594,46869,-6.19140625,53.34375,9350678,422
8596,46871,-6.19140625,53.34375,9350678,422
8598,46873,-6.19140625,53.34375,9350678,422
8600,46875,-6.19140625,53.34375,9350678,422
8601,46876,-6.19140625,53.34375,9350678,422
8603,46878,-6.19140625,53.34375,9350678,422
8605,46880,-6.19140625,53.34375,9350678,422
8607,46882,-6.19140625,53.34375,9350678,422
8609,46884,-6.19140625,53.34375,9350678,422
8611,46886,-6.19140625,53.34375,9350678,422
8613,46888,-6.19140625,53.34375,9350678,422
8615,46890,-6.19140625,53.34375,9350678,422
8617,46892,-6.19140625,53.34375,9350678,422
8619,46894,-6.19140625,53.34375,9350678,422
8621,46896,-6.19140625,53.34375,9350678,422
8623,46898,-6.19140625,53.34375,9350678,422
8625,46900,-6.19140625,53.34375,9350678,422
8631,47002,0.166748046875,49.46875,9335202,3
8636,47029,-1.455078125,50.90625,9335202,13
8637,47035,0.17333984375,49.46875,9335202,3
8638,47047,-1.458984375,50.90625,9335202,13
8639,47053,0.1641845703125,49.46875,9335202,3
8641,47071,-1.4609375,50.90625,9335202,13
8643,47077,0.1622314453125,49.46875,9335202,3
8645,47093,-1.4638671875,50.90625,9335202,13
8647,47097,0.1597900390625,49.46875,9335202,3
8648,47108,-1.462890625,50.90625,9335202,13
8651,47114,0.1673583984375,49.46875,9335202,3
8652,47124,-1.4443359375,50.90625,9335202,13
8653,47129,0.17041015625,49.46875,9335202,3
8654,47143,-1.4443359375,50.90625,9335202,13
8657,47151,0.166259765625,49.46875,9335202,3
8658,47162,-1.453125,50.90625,9335202,13
8661,47176,-1.14111328125,60.15625,9221566,179
8664,47179,-5.8828125,54.625,9221566,68
8674,47190,-5.8828125,54.625,9221566,68
8678,47201,0.107421875,49.46875,9221566,3
8682,47213,-1.447265625,55.0,9221566,55
8688,47226,-2.962890625,59.0,9221566,54
8690,47235,-1.15625,60.15625,9221566,179
8693,47245,-1.15625,60.15625,9221566,179
8701,47257,-1.09375,50.8125,9221566,49
8723,47741,0.394287109375,53.59375,9063299,76
8724,47742,-0.26708984375,53.75,9063299,136
8725,47746,-0.264892578125,53.75,9063299,136
8731,47795,-3.029296875,53.40625,9063299,345
8744,47959,-1.0927734375,50.8125,9438494,49
8745,47971,-1.091796875,50.8125,9438494,49
8746,47984,-1.0927734375,50.8125,9438494,49
8747,47997,-1.0927734375,50.8125,9438494,49
8748,48010,-1.0927734375,50.8125,9438494,49
8749,48023,-1.0927734375,50.8125,9438494,49
8750,48035,-1.0927734375,50.8125,9438494,49
8751,48057,-1.0927734375,50.8125,9438494,49
8752,48068,-1.0908203125,50.8125,9438494,49
8754,48161,1.837890625,51.0625,9268837,28
8772,48531,-1.328125,50.84375,9414216,46
8773,48647,1.8310546875,51.0625,9186687,28
8775,48880,0.1734619140625,49.46875,9868778,3
8780,48898,-2.705078125,51.5,9498274,11
8785,48990,0.1856689453125,49.46875,9729269,3
8789,48994,0.1937255859375,49.46875,9729269,3
8793,49001,0.2032470703125,49.46875,9729269,3
8796,49006,0.178466796875,49.46875,9729269,3
8801,49011,0.18505859375,49.46875,9729269,3
8807,49017,0.18798828125,49.46875,9729269,3
8812,49023,0.2032470703125,49.46875,9729269,3
8814,49026,0.2032470703125,49.46875,9729269,3
8818,49034,0.1644287109375,49.46875,9729269,3
8820,49038,0.17333984375,49.46875,9729269,3
8830,49061,0.203125,49.46875,9729269,3
8833,49082,0.1727294921875,49.46875,9729269,3
8837,49091,-6.19921875,53.34375,9388534,167
8838,49095,-6.19921875,53.34375,9388534,167
8839,49097,-5.8828125,54.625,9388534,68
8840,49098,-6.19921875,53.34375,9388534,167
8841,49101,-5.8828125,54.625,9388534,68
8842,49102,-6.19921875,53.34375,9388534,167
8844,49109,-6.19921875,53.34375,9388534,167
8847,49114,-6.19921875,53.34375,9388534,167
8851,49123,-6.19921875,53.34375,9388534,167
8854,49132,-6.19921875,53.34375,9388534,167
8859,49141,-6.19921875,53.34375,9388534,167
8861,49145,-6.19921875,53.34375,9388534,167
8864,49150,-6.19921875,53.34375,9388534,167
8869,49160,-6.19921875,53.34375,9388534,167
8871,49163,-6.19921875,53.34375,9388534,167
8874,49169,-6.19921875,53.34375,9388534,167
8881,49183,-6.19921875,53.34375,9388534,167
8885,49190,-6.19921875,53.34375,9388534,167
8887,49193,-6.19921875,53.34375,9388534,167
8892,49206,-6.19921875,53.34375,9388534,167
8894,49209,-6.19921875,53.34375,9388534,167
8896,49212,-6.19921875,53.34375,9388534,167
8898,49215,-6.19921875,53.34375,9388534,167
8902,49223,-6.19921875,53.34375,9388534,167
8907,49233,-6.19921875,53.34375,9388534,167
8915,49250,-6.19921875,53.34375,9388534,167
8953,49327,0.24951171875,51.46875,9376725,449
8956,49341,-3.01953125,53.46875,9376725,67
8958,49352,0.24951171875,51.46875,9376725,449
8959,49354,0.24951171875,51.46875,9376725,449
8960,49358,-3.013671875,53.46875,9376725,67
8962,49366,-3.017578125,53.46875,9376725,67
8969,49384,-0.2332763671875,53.65625,9376725,451
9028,49585,0.251220703125,51.46875,9424869,449
9029,49587,0.251220703125,51.46875,9424869,449
9030,49589,0.251220703125,51.46875,9424869,449
9031,49591,0.251220703125,51.46875,9424869,449
9032,49593,0.24951171875,51.46875,9424869,449
9033,49595,0.251220703125,51.46875,9424869,449
9034,49597,0.251220703125,51.46875,9424869,449
9035,49599,0.24951171875,51.46875,9424869,449
9036,49601,0.251220703125,51.46875,9424869,449
9037,49603,-0.232666015625,53.65625,9424869,451
9038,49605,-0.232666015625,53.65625,9424869,451
9039,49607,-0.232666015625,53.65625,9424869,451
9040,49610,-0.232666015625,53.65625,9424869,451
9041,49612,-0.232666015625,53.65625,9424869,451
9042,49614,-0.234375,53.65625,9424869,451
9043,49616,-0.232666015625,53.65625,9424869,451
9044,49618,-0.232666015625,53.65625,9424869,451
9045,49620,-0.232666015625,53.65625,9424869,451
9046,49622,-0.232666015625,53.65625,9424869,451
9047,49624,-0.232666015625,53.65625,9424869,451
9048,49626,-0.23193359375,53.65625,9424869,451
9049,49628,0.251220703125,51.46875,9424869,449
9050,49630,-0.234375,53.65625,9424869,451
9051,49632,-0.234375,53.65625,9424869,451
9052,49634,-0.234375,53.65625,9424869,451
9053,49636,-0.232666015625,53.65625,9424869,451
9054,49638,-0.232666015625,53.65625,9424869,451
9055,49640,-0.232666015625,53.65625,9424869,451
9057,49644,-0.232666015625,53.65625,9424869,451
9059,49648,-0.232666015625,53.65625,9424869,451
9061,49652,-0.232666015625,53.65625,9424869,451
9062,49654,-0.232666015625,53.65625,9424869,451
9063,49656,-0.234375,53.65625,9424869,451
9064,49658,-0.234375,53.65625,9424869,451
9066,49662,-0.232666015625,53.65625,9424869,451
9068,49666,-0.232666015625,53.65625,9424869,451
9070,49670,-0.232666015625,53.65625,9424869,451
9072,49674,-0.232666015625,53.65625,9424869,451
9074,49678,-0.232666015625,53.65625,9424869,451
9076,49683,-0.232666015625,53.65625,9424869,451
9078,49687,-0.232666015625,53.65625,9424869,451
9084,49709,0.1431884765625,49.46875,9060649,3
9085,49713,0.1484375,49.46875,9060649,3
9086,49715,0.1424560546875,49.46875,9060649,3
9087,49716,-3.02734375,53.46875,9060649,67
9088,49717,0.152099609375,49.46875,9060649,3
9093,49722,-3.02734375,53.46875,9060649,67
9094,49723,0.1395263671875,49.46875,9060649,3
9099,49747,0.135498046875,49.46875,9060649,3
9100,49764,0.138427734375,49.46875,9060649,3
9101,49775,0.135498046875,49.46875,9060649,3
9103,49829,0.15380859375,49.46875,9410181,3
9118,49906,1.86328125,51.0625,9411836,28
9126,49921,1.90234375,51.0625,9411836,28
9132,49939,0.434814453125,53.59375,9411836,76
9144,49967,1.8798828125,51.0625,9411836,28
9145,49971,0.431640625,53.59375,9411836,76
9157,49995,-3.021484375,53.46875,9411836,67
9167,50005,-2.078125,57.15625,9411836,12
9173,50046,1.77734375,51.0625,9721918,28
9174,50132,-1.392578125,50.875,9285639,161
9175,50202,-2.71875,51.5,9285639,11
9177,50209,-1.392578125,50.875,9285639,161
9178,50294,-0.13916015625,49.46875,9349198,20
9180,50311,-0.270751953125,53.75,9330953,136
9181,50318,-0.2744140625,53.75,9330953,136
9182,50323,-0.271728515625,53.75,9330953,136
9183,50329,-0.2705078125,53.75,9330953,136
9184,50332,-0.270751953125,53.75,9330953,136
9185,50338,-0.27392578125,53.75,9330953,136
9186,50342,-0.27392578125,53.75,9330953,136
9187,50346,-0.27099609375,53.75,9330953,136
9188,50349,-0.270751953125,53.75,9330953,136
9189,50352,-0.270751953125,53.75,9330953,136
9190,50355,-0.270751953125,53.75,9330953,136
9191,50359,-0.27099609375,53.75,9330953,136
9192,50367,-0.270751953125,53.75,9330953,136
9193,50371,-0.270751953125,53.75,9330953,136
9194,50377,-0.270263671875,53.75,9330953,136
9195,50382,-0.270751953125,53.75,9330953,136
9196,50386,-0.2705078125,53.75,9330953,136
9197,50392,-0.27392578125,53.75,9330953,136
9198,50397,-0.27099609375,53.75,9330953,136
9199,50400,-0.270751953125,53.75,9330953,136
9200,50404,-0.270751953125,53.75,9330953,136
9201,50408,-0.274169921875,53.75,9330953,136
9202,50411,-0.270751953125,53.75,9330953,136
9203,50418,-0.270751953125,53.75,9330953,136
9204,50421,-0.2744140625,53.75,9330953,136
9205,50426,-0.274169921875,53.75,9330953,136
9206,50428,-0.270751953125,53.75,9330953,136
9207,50433,-0.274169921875,53.75,9330953,136
9208,50435,-0.2744140625,53.75,9330953,136
9284,50631,0.489501953125,51.5,9450404,5
9286,50649,0.49853515625,51.5,9450404,5
9288,50671,0.50146484375,51.5,9450404,5
9290,50688,0.494140625,51.5,9450404,5
9291,50728,0.49609375,51.5,9450404,5
9303,50890,1.837890625,51.0625,7330052,28
9307,50913,1.849609375,51.0625,7330052,28
9318,51005,-0.1888427734375,53.625,9693020,110
9319,51066,-2.080078125,57.15625,9650901,12
9326,51148,1.86328125,50.96875,8903014,140
9327,51160,1.8662109375,50.96875,8903014,140
9335,51207,-2.08984375,57.15625,9523548,12
9337,51217,-2.08984375,57.15625,9523548,12
9338,51225,-2.08984375,57.15625,9523548,12
9340,51235,-1.1578776041666663,54.625,9523548,94
9341,51243,-2.08984375,57.15625,9523548,12
9342,51244,-1.1630859375,54.625,9523548,94
9346,51285,-2.08984375,57.15625,9523548,12
9348,51300,-1.166015625,54.59375,9523548,19
9350,51309,-2.08984375,57.15625,9523548,12
9355,51335,-1.158203125,54.625,9523548,94
9356,51336,-5.89453125,54.625,9523548,150
9358,51339,-2.08984375,57.15625,9523548,12
9370,51521,-1.326171875,50.84375,9737371,46
9427,51720,0.15380859375,49.46875,9717101,3
9432,51851,-6.19921875,53.34375,9757149,167
9435,51858,-2.71484375,51.5,9757149,11
9440,51868,0.330810546875,51.46875,9757149,17
9441,51872,0.380859375,53.59375,9757149,76
9442,51873,-0.2607421875,53.75,9757149,136
9445,51880,-2.07421875,57.15625,9757149,12
9447,51890,-0.19189453125,53.625,9757149,110
9454,51905,0.35009765625,51.46875,9757149,17
9455,51913,0.435546875,53.59375,9757149,76
9456,51914,-0.1885986328125,53.625,9757149,110
9462,51924,-2.71484375,51.5,9757149,11
9465,51938,0.1712646484375,49.46875,9285495,3
9467,51940,-1.3984375,50.90625,9285495,160
9468,51968,0.2017822265625,49.46875,9285495,3
9469,51973,-1.4638671875,55.0,9285495,55
9470,51974,-1.392578125,50.875,9285495,161
9471,52006,-2.716796875,51.5,9285495,11
9472,52008,-1.4638671875,55.0,9285495,55
9478,52046,0.422119140625,53.59375,9771999,76
9512,52139,0.404052734375,53.59375,9771999,76
9514,52143,0.422119140625,53.59375,9771999,76
9516,52147,0.38037109375,53.59375,9771999,76
9534,52195,0.435791015625,53.59375,9771999,76
9560,52277,0.37939453125,53.59375,9171060,76
9561,52278,-0.2587890625,53.75,9171060,136
9567,52315,0.44140625,53.59375,9171060,76
9575,52403,-0.1627197265625,53.625,9791004,1
9581,52419,-1.158203125,54.625,9791004,94
9594,52519,0.1527099609375,49.46875,9290816,3
9595,52529,0.156494140625,49.46875,9290816,3
9597,52540,0.15673828125,49.46875,9290816,3
9600,52566,0.49755859375,51.5,9285689,5
9602,52580,0.49169921875,51.5,9285689,5
9625,52783,-1.158203125,54.625,9527776,94
9627,52785,-1.1640625,54.625,9527776,94
9634,52942,-1.3984375,50.90625,9827243,160
9635,52978,-2.716796875,51.5,9827243,11
9637,52984,-1.396484375,50.875,9827243,161
9640,53090,-2.716796875,51.5,9827243,11
9646,53100,-0.1910400390625,53.625,9084229,110
9648,53117,-0.1920166015625,53.625,9084229,110
9650,53132,-0.196044921875,53.625,9084229,110
9652,53210,-0.19482421875,53.625,9701152,110
9655,53217,-5.88671875,54.625,9474539,150
