,LONGITUDE,LATITUDE,Cluster
5090,-1.154296875,54.59375,24
5091,-1.154296875,54.59375,24
5092,-1.154296875,54.59375,24
5093,-1.154296875,54.59375,24
5094,-1.15625,54.59375,24
5095,-0.195556640625,53.625,19
5096,-0.193359375,53.625,19
5097,-0.195556640625,53.625,19
5099,-1.154296875,54.59375,24
5100,-1.1552734375,54.59375,24
5101,-1.154296875,54.59375,24
5102,-1.154296875,54.59375,24
5103,-1.154296875,54.59375,24
5104,-1.1552734375,54.59375,24
5106,-1.154296875,54.59375,24
5107,-1.154296875,54.59375,24
5108,-1.15625,54.59375,24
5110,-0.1962890625,53.625,19
5112,-0.1934814453125,53.625,19
5114,-0.1951904296875,53.625,19
5141,-1.095703125,50.8125,18
5147,-0.2626953125,53.75,74
5154,0.331298828125,51.46875,42
5344,-0.2344970703125,53.65625,275
5345,-0.234619140625,53.65625,275
5346,-0.2344970703125,53.65625,275
5347,-0.2344970703125,53.65625,275
5348,-0.234619140625,53.65625,275
5349,-0.2344970703125,53.65625,275
5351,-0.2344970703125,53.65625,275
5352,-0.234619140625,53.65625,275
5353,-0.2344970703125,53.65625,275
5354,-0.2344970703125,53.65625,275
5355,-0.2344970703125,53.65625,275
5357,-0.2344970703125,53.65625,275
5358,-0.2344970703125,53.65625,275
5359,-0.2344970703125,53.65625,275
5360,-0.2344970703125,53.65625,275
5361,-0.2344970703125,53.65625,275
5363,-0.2344970703125,53.65625,275
5364,-0.234619140625,53.65625,275
5367,-0.2344970703125,53.65625,275
5368,-0.234619140625,53.65625,275
5369,-0.234619140625,53.65625,275
5370,-0.2344970703125,53.65625,275
5371,-0.2344970703125,53.65625,275
5372,-0.234619140625,53.65625,275
5373,-0.2344970703125,53.65625,275
5374,-0.234619140625,53.65625,275
5375,-0.2344970703125,53.65625,275
5376,-0.2344970703125,53.65625,275
5377,-0.234619140625,53.65625,275
5379,-0.2344970703125,53.65625,275
5380,-0.2344970703125,53.65625,275
5381,-0.2344970703125,53.65625,275
5382,-0.2344970703125,53.65625,275
5383,-0.2344970703125,53.65625,275
5385,-0.234619140625,53.65625,275
5386,-0.234619140625,53.65625,275
5387,-0.2344970703125,53.65625,275
5388,-0.2344970703125,53.65625,275
5390,-0.2344970703125,53.65625,275
5391,-0.2344970703125,53.65625,275
5392,-0.2344970703125,53.65625,275
5393,-0.2344970703125,53.65625,275
5394,-0.2344970703125,53.65625,275
5396,-0.2344970703125,53.65625,275
5397,-0.2344970703125,53.65625,275
5398,-0.234619140625,53.65625,275
5399,-0.234619140625,53.65625,275
5400,-0.2344970703125,53.65625,275
5402,-0.2344970703125,53.65625,275
5403,-0.2344970703125,53.65625,275
5404,-0.2344970703125,53.65625,275
5405,-0.234619140625,53.65625,275
5406,-0.2344970703125,53.65625,275
5407,-0.2344970703125,53.65625,275
5408,-0.2344970703125,53.65625,275
5409,-0.2344970703125,53.65625,275
5411,-0.2344970703125,53.65625,275
5412,-0.2344970703125,53.65625,275
5413,-0.2344970703125,53.65625,275
5414,-0.2344970703125,53.65625,275
5415,-0.2344970703125,53.65625,275
5417,-0.234619140625,53.65625,275
5418,-0.2344970703125,53.65625,275
5419,-0.2344970703125,53.65625,275
5420,-0.2344970703125,53.65625,275
5421,-0.2344970703125,53.65625,275
5423,-0.2344970703125,53.65625,275
5424,-0.2344970703125,53.65625,275
5425,-0.2344970703125,53.65625,275
5426,-0.2344970703125,53.65625,275
5427,-0.2344970703125,53.65625,275
5429,-0.2344970703125,53.65625,275
5430,-0.234619140625,53.65625,275
5431,-0.234619140625,53.65625,275
5432,-0.2344970703125,53.65625,275
5433,-0.2344970703125,53.65625,275
5435,-0.234619140625,53.65625,275
5436,-0.234619140625,53.65625,275
5437,-0.2344970703125,53.65625,275
5438,-0.2344970703125,53.65625,275
5439,-0.2344970703125,53.65625,275
5440,-0.2344970703125,53.65625,275
5442,-0.2344970703125,53.65625,275
5443,-0.2344970703125,53.65625,275
5444,-0.2344970703125,53.65625,275
5445,-0.2344970703125,53.65625,275
5446,-0.2344970703125,53.65625,275
5448,-0.2344970703125,53.65625,275
5449,-0.234619140625,53.65625,275
5450,-0.2344970703125,53.65625,275
5451,-0.2344970703125,53.65625,275
5452,-0.2344970703125,53.65625,275
5455,-0.2344970703125,53.65625,275
5456,-0.2344970703125,53.65625,275
5457,-0.2344970703125,53.65625,275
5458,-0.2344970703125,53.65625,275
5459,-0.234619140625,53.65625,275
5461,-0.2344970703125,53.65625,275
5462,-0.234619140625,53.65625,275
5463,-0.2344970703125,53.65625,275
5464,-0.234619140625,53.65625,275
5465,-0.2344970703125,53.65625,275
5467,-0.2344970703125,53.65625,275
5468,-0.2344970703125,53.65625,275
5469,-0.2344970703125,53.65625,275
5470,-0.234619140625,53.65625,275
5471,-0.2344970703125,53.65625,275
5472,-0.234619140625,53.65625,275
5473,-0.2344970703125,53.65625,275
5474,-0.2344970703125,53.65625,275
5476,-1.330078125,50.84375,44
5478,-1.3330078125,50.84375,44
5480,-1.3291015625,50.84375,44
5483,0.50341796875,51.5,15
5485,0.1651611328125,49.46875,16
5487,0.489013671875,51.5,15
5489,0.490966796875,51.5,15
5490,0.501953125,51.5,15
5492,0.5029296875,51.5,15
5494,0.50146484375,51.5,15
5496,-0.1949462890625,53.625,19
5506,-1.326171875,50.84375,44
5508,0.153564453125,49.46875,16
5516,-0.1884765625,53.625,19
5518,0.2098388671875,49.46875,16
5521,-1.392578125,50.875,12
5524,-1.3984375,50.875,12
5528,-3.025390625,53.46875,9
5532,-3.017578125,53.4375,2
5536,-3.025390625,53.46875,9
5541,-3.017578125,53.4375,2
5542,-3.02734375,53.46875,9
5551,-3.025390625,53.46875,9
5555,-1.154296875,54.59375,24
5597,-0.271728515625,53.75,74
5621,-0.2587890625,53.75,74
5627,0.257568359375,51.46875,279
5630,0.257568359375,51.46875,279
5632,0.257568359375,51.46875,279
5634,0.257568359375,51.46875,279
5637,0.257568359375,51.46875,279
5638,0.257568359375,51.46875,279
5639,0.257568359375,51.46875,279
5640,0.257568359375,51.46875,279
5642,0.25732421875,51.46875,279
5643,0.257568359375,51.46875,279
5647,0.257568359375,51.46875,279
5648,0.257568359375,51.46875,279
5650,0.257568359375,51.46875,279
5651,0.257568359375,51.46875,279
5654,0.257568359375,51.46875,279
5655,0.257568359375,51.46875,279
5657,0.257568359375,51.46875,279
5661,0.257568359375,51.46875,279
5662,0.257568359375,51.46875,279
5664,0.257568359375,51.46875,279
5667,0.257568359375,51.46875,279
5669,0.257568359375,51.46875,279
5670,0.257568359375,51.46875,279
5680,0.257568359375,51.46875,279
5681,0.257568359375,51.46875,279
5683,0.257568359375,51.46875,279
5684,0.257568359375,51.46875,279
5685,0.257568359375,51.46875,279
5686,0.257568359375,51.46875,279
5687,0.257568359375,51.46875,279
5689,0.345458984375,51.46875,42
5690,0.257568359375,51.46875,279
5691,0.257568359375,51.46875,279
5694,0.331298828125,51.46875,42
5701,0.257568359375,51.46875,279
5707,0.257568359375,51.46875,279
5708,0.257568359375,51.46875,279
5709,0.257568359375,51.46875,279
5711,-0.261474609375,53.75,74
5714,0.257568359375,51.46875,279
5715,0.257568359375,51.46875,279
5717,0.257568359375,51.46875,279
5718,0.257568359375,51.46875,279
5720,0.257568359375,51.46875,279
5721,0.25732421875,51.46875,279
5722,0.257568359375,51.46875,279
5723,0.257568359375,51.46875,279
5724,0.257568359375,51.46875,279
5735,0.257568359375,51.46875,279
5738,0.257568359375,51.46875,279
5740,0.257568359375,51.46875,279
5743,0.257568359375,51.46875,279
5745,0.257568359375,51.46875,279
5747,0.257568359375,51.46875,279
5748,0.257568359375,51.46875,279
5749,0.257568359375,51.46875,279
5753,0.5458984375,49.46875,124
5762,-1.43359375,50.90625,11
5764,0.329833984375,51.46875,42
5906,-0.19482421875,53.625,19
5909,-1.326171875,50.84375,44
5921,-0.19482421875,53.625,19
5925,-0.1949462890625,53.625,19
5927,0.2037353515625,49.46875,16
5929,0.177001953125,49.46875,16
6311,-0.1954345703125,53.625,19
6313,-0.1954345703125,53.625,19
6314,-1.154296875,54.59375,24
6315,-1.154296875,54.59375,24
6316,-1.1533203125,54.59375,24
6317,-1.1533203125,54.59375,24
6318,-0.1934814453125,53.625,19
6319,-1.154296875,54.59375,24
6320,-1.15625,54.59375,24
6321,-1.1552734375,54.59375,24
6322,-1.15625,54.59375,24
6323,-1.15625,54.59375,24
6324,-1.15625,54.59375,24
6325,-1.15625,54.59375,24
6326,-1.15625,54.59375,24
6327,-1.15625,54.59375,24
6328,-1.15625,54.59375,24
6329,-1.154296875,54.59375,24
6330,-1.154296875,54.59375,24
6331,-1.154296875,54.59375,24
6332,-1.154296875,54.59375,24
6333,-1.15625,54.59375,24
6335,-1.1533203125,54.59375,24
6336,-1.154296875,54.59375,24
6337,-1.154296875,54.59375,24
6338,-1.15625,54.59375,24
6339,-0.1964111328125,53.625,19
6340,-1.154296875,54.59375,24
6341,-1.154296875,54.59375,24
6342,-1.154296875,54.59375,24
6343,-1.15625,54.59375,24
6345,-1.154296875,54.59375,24
6346,-1.154296875,54.59375,24
6347,-1.154296875,54.59375,24
6348,-1.154296875,54.59375,24
6349,-1.15625,54.59375,24
6350,-0.193115234375,53.625,19
6351,-1.1533203125,54.59375,24
6352,-1.154296875,54.59375,24
6353,-1.154296875,54.59375,24
6354,-1.15625,54.59375,24
6355,-1.15625,54.59375,24
6356,-1.154296875,54.59375,24
6357,-1.154296875,54.59375,24
6359,-1.154296875,54.59375,24
6360,-1.154296875,54.59375,24
6361,-1.154296875,54.59375,24
6362,-1.15625,54.59375,24
6363,-0.193115234375,53.625,19
6365,-1.1552734375,54.59375,24
6367,-1.15625,54.59375,24
6369,-1.15625,54.59375,24
6371,-1.154296875,54.59375,24
6372,-1.154296875,54.59375,24
6373,-1.154296875,54.59375,24
6374,-1.15625,54.59375,24
6375,-1.15625,54.59375,24
6377,-1.154296875,54.59375,24
6378,-1.154296875,54.59375,24
6379,-1.154296875,54.59375,24
6380,-1.154296875,54.59375,24
6381,-1.154296875,54.59375,24
6382,-1.154296875,54.59375,24
6383,-1.154296875,54.59375,24
6384,-1.1552734375,54.59375,24
6385,-1.154296875,54.59375,24
6386,-1.15625,54.59375,24
6387,-1.15625,54.59375,24
6389,-1.15625,54.59375,24
6391,-1.15625,54.59375,24
6393,-0.195068359375,53.625,19
6394,-0.193603515625,53.625,19
6395,-0.1949462890625,53.625,19
6397,-0.193603515625,53.625,19
6398,-0.1954345703125,53.625,19
6399,-0.193603515625,53.625,19
6400,-1.154296875,54.59375,24
6401,-1.154296875,54.59375,24
6402,-1.154296875,54.59375,24
6403,-0.1953125,53.625,19
6405,-0.193603515625,53.625,19
6406,-0.1953125,53.625,19
6407,-0.1954345703125,53.625,19
6408,-0.1954345703125,53.625,19
6409,-0.1951904296875,53.625,19
6410,-0.1954345703125,53.625,19
6411,-0.1954345703125,53.625,19
6412,-0.1953125,53.625,19
6413,-0.1949462890625,53.625,19
6414,-0.1954345703125,53.625,19
6415,-0.1964111328125,53.625,19
6416,-0.1954345703125,53.625,19
6425,-0.1962890625,53.625,19
6427,-0.1954345703125,53.625,19
6428,-0.1966552734375,53.625,19
6429,-0.193115234375,53.625,19
6430,-0.195556640625,53.625,19
6432,-0.195556640625,53.625,19
6433,-0.1956787109375,53.625,19
6434,-0.1934814453125,53.625,19
6435,-0.1964111328125,53.625,19
6436,-0.19287109375,53.625,19
6437,-0.193115234375,53.625,19
6438,-0.193359375,53.625,19
6440,-0.1954345703125,53.625,19
6441,-1.154296875,54.59375,24
6442,-1.1552734375,54.59375,24
6443,-1.154296875,54.59375,24
6444,-1.15625,54.59375,24
6445,-0.1954345703125,53.625,19
6446,-0.1954345703125,53.625,19
6448,-1.326171875,50.84375,44
6464,-0.1893310546875,53.625,19
6467,0.53857421875,49.46875,124
6472,0.53857421875,49.46875,124
6482,-0.271728515625,53.75,74
6483,-0.1884765625,53.625,19
6484,-0.1885986328125,53.625,19
6485,-0.271484375,53.75,74
6487,-0.1883544921875,53.625,19
6489,-0.1885986328125,53.625,19
6490,-0.2705078125,53.75,74
6492,-0.1890869140625,53.625,19
6493,-0.271484375,53.75,74
6494,-0.1883544921875,53.625,19
6495,-0.270751953125,53.75,74
6497,-0.2705078125,53.75,74
6498,-0.189208984375,53.625,19
6500,-0.1884765625,53.625,19
6501,-0.270263671875,53.75,74
6502,-0.26513671875,53.75,74
6504,-0.271240234375,53.75,74
6505,-0.189208984375,53.625,19
6506,-0.1884765625,53.625,19
6507,-0.271240234375,53.75,74
6843,-1.3984375,50.875,12
6844,0.2017822265625,49.46875,16
6845,-1.4306640625,50.90625,11
6846,-1.3916015625,50.875,12
6864,-0.260986328125,53.75,74
6876,0.10784912109375,49.46875,16
6879,0.12298583984375,49.46875,16
6880,0.2021484375,49.46875,16
6883,-1.3310546875,50.84375,44
6894,0.1668701171875,49.46875,16
6895,-1.462890625,50.90625,11
6896,0.5458984375,49.46875,124
6898,0.5458984375,49.46875,124
6902,-0.18896484375,53.625,19
6918,0.1080322265625,49.46875,16
6923,-2.9609375,59.0,131
6942,0.33056640625,51.46875,42
6956,-0.1954345703125,53.625,19
6958,-0.263427734375,53.75,74
6960,-0.263427734375,53.75,74
6961,-0.26708984375,53.75,74
6962,-0.1959228515625,53.625,19
6963,-0.268310546875,53.75,74
6965,-0.1959228515625,53.625,19
6966,-0.263427734375,53.75,74
6968,-0.1959228515625,53.625,19
6979,-0.191650390625,53.625,19
6981,0.1962890625,49.46875,16
6983,-1.3330078125,50.84375,44
6989,0.2030029296875,49.46875,16
6995,0.2030029296875,49.46875,16
6998,-1.3349609375,50.84375,44
7002,0.202880859375,49.46875,16
7005,0.2030029296875,49.46875,16
7007,0.173095703125,49.46875,16
7010,0.2030029296875,49.46875,16
7011,0.11517333984375,49.46875,16
7013,0.1719970703125,49.46875,16
7017,0.2030029296875,49.46875,16
7041,0.2030029296875,49.46875,16
7047,-1.1572265625,54.59375,24
7048,-1.1552734375,54.59375,24
7052,0.49560546875,51.5,15
7053,0.1336669921875,49.46875,16
7055,0.49755859375,51.5,15
7056,0.13427734375,49.46875,16
7058,0.490966796875,51.5,15
7059,0.50341796875,51.5,15
7060,0.138916015625,49.46875,16
7061,0.4951171875,51.5,15
7062,0.134521484375,49.46875,16
7063,0.497802734375,51.5,15
7064,0.1346435546875,49.46875,16
7065,0.1458740234375,49.46875,16
7074,-2.95703125,59.0,131
7075,-2.078125,57.15625,7
7091,0.150390625,49.46875,16
7149,0.50146484375,51.5,15
7150,0.489990234375,51.5,15
7219,-1.396484375,50.875,12
7220,-1.3984375,50.875,12
7221,-1.3984375,50.875,12
7222,-1.396484375,50.875,12
7223,-1.3984375,50.875,12
7224,-1.458984375,50.90625,11
7226,0.162109375,49.46875,16
7227,-1.4580078125,50.90625,11
7228,-1.4580078125,50.90625,11
7230,0.1627197265625,49.46875,16
7232,0.1627197265625,49.46875,16
7233,-1.4560546875,50.90625,11
7235,0.1624755859375,49.46875,16
7236,-1.4443359375,50.90625,11
7238,0.1630859375,49.46875,16
7239,-1.4638671875,50.90625,11
7242,0.162109375,49.46875,16
7251,-1.392578125,50.875,12
7252,-1.392578125,50.875,12
7257,0.5439453125,49.46875,124
7260,-0.1874724357358871,53.625,19
7262,-0.189208984375,53.625,19
7263,0.54345703125,49.46875,124
7264,-3.025390625,53.46875,9
7272,0.333251953125,51.46875,42
7282,-2.958984375,59.0,131
7313,-2.9609375,59.0,131
7342,-2.9609375,59.0,131
7345,0.350830078125,51.46875,42
7354,-1.3984375,50.90625,143
7358,-1.3984375,50.875,12
7402,-0.2607421875,53.75,74
7405,-1.392578125,50.875,12
7407,-1.15234375,54.59375,24
7556,-0.1890869140625,53.625,19
7557,0.330810546875,51.46875,42
7579,0.1314697265625,49.46875,16
7591,-1.392578125,50.875,12
7594,-1.4287109375,50.90625,11
7607,-1.0908203125,50.8125,18
7608,-1.0908203125,50.8125,18
7609,-1.0908203125,50.8125,18
7611,-1.0966796875,50.8125,18
7612,-1.0966796875,50.8125,18
7613,-1.0966796875,50.8125,18
7616,-1.0966796875,50.8125,18
7617,-1.0966796875,50.8125,18
7618,-1.0966796875,50.8125,18
7619,-1.0966796875,50.8125,18
7620,0.1102294921875,49.46875,16
7621,0.11016845703125,49.46875,16
7622,-1.0966796875,50.8125,18
7623,-1.0966796875,50.8125,18
7630,0.340576171875,51.46875,42
7636,0.35400390625,51.46875,42
7641,0.5439453125,49.46875,124
7642,-1.3271484375,50.84375,44
7659,0.1314697265625,49.46875,16
7662,-3.00390625,53.4375,2
7664,-3.0,53.4375,2
7677,-3.021484375,53.46875,9
7696,-3.005859375,53.4375,2
7701,-3.01953125,53.46875,9
7705,-3.01953125,53.46875,9
7722,-3.005859375,53.4375,2
7728,-3.01953125,53.46875,9
7731,-3.01953125,53.46875,9
7735,-3.005859375,53.4375,2
7745,-3.001953125,53.4375,2
7765,-3.005859375,53.4375,2
7768,-3.01953125,53.46875,9
7789,-3.01953125,53.46875,9
7800,-3.0234375,53.46875,9
7841,0.107177734375,49.46875,16
7843,0.15380859375,49.46875,16
7845,0.495361328125,51.5,15
7852,0.1871337890625,49.46875,16
8067,-0.196044921875,53.625,19
8081,-1.4365234375,50.90625,11
8136,-1.392578125,50.875,12
8138,-1.3984375,50.90625,143
8139,-1.43359375,50.90625,11
8141,0.352783203125,51.46875,42
8145,-1.43359375,50.90625,11
8158,-0.1893310546875,53.625,19
8176,-0.18896484375,53.625,19
8178,-1.3935546875,50.875,12
8189,-0.260009765625,53.75,74
8192,-1.1572265625,54.59375,24
8194,-1.43359375,50.90625,11
8199,-0.1959228515625,53.625,19
8202,-2.083984375,57.15625,7
8337,-0.27294921875,53.75,74
8352,-1.326171875,50.84375,44
8354,0.170654296875,49.46875,16
8356,0.170654296875,49.46875,16
8357,0.489501953125,51.5,15
8359,0.49853515625,51.5,15
8361,0.50146484375,51.5,15
8363,0.494140625,51.5,15
8364,0.49609375,51.5,15
8380,-2.080078125,57.15625,7
8395,-1.3935546875,50.875,12
8408,0.333984375,51.46875,42
8464,-1.326171875,50.84375,44
8514,-0.19677734375,53.625,19
8516,-0.19677734375,53.625,19
8530,-0.1922607421875,53.625,19
8532,-0.18994140625,53.625,19
8547,-1.3349609375,50.84375,44
8572,-1.437581380208334,50.90625,11
8576,-3.013671875,53.46875,9
8582,-3.015625,53.46875,9
8603,-1.1767578125,54.59375,24
8615,0.1678466796875,49.46875,16
8617,0.178466796875,49.46875,16
8619,0.1783447265625,49.46875,16
8621,0.178955078125,49.46875,16
8623,0.49560546875,51.5,15
8624,0.17724609375,49.46875,16
8626,0.50341796875,51.5,15
8632,-3.021484375,53.4375,2
8633,-3.021484375,53.4375,2
8634,0.141357421875,49.46875,16
8636,0.1466064453125,49.46875,16
8640,-0.1888427734375,53.625,19
8643,-0.2349853515625,53.65625,275
8644,-0.235107421875,53.65625,275
8645,-0.235107421875,53.65625,275
8646,-0.235107421875,53.65625,275
8647,-0.235107421875,53.65625,275
8648,-0.235107421875,53.65625,275
8649,-0.235107421875,53.65625,275
8650,-0.235107421875,53.65625,275
8651,-0.235107421875,53.65625,275
8652,-0.235107421875,53.65625,275
8653,-0.235107421875,53.65625,275
8654,-0.235107421875,53.65625,275
8655,-0.2349853515625,53.65625,275
8656,-0.2310791015625,53.65625,275
8657,-0.235107421875,53.65625,275
8658,-0.235107421875,53.65625,275
8659,-0.2349853515625,53.65625,275
8660,-0.235107421875,53.65625,275
8661,-0.235107421875,53.65625,275
8662,-0.235107421875,53.65625,275
8663,-0.2349853515625,53.65625,275
8664,-0.235107421875,53.65625,275
8665,-0.235107421875,53.65625,275
8666,-0.235107421875,53.65625,275
8667,-0.235107421875,53.65625,275
8668,-0.235107421875,53.65625,275
8669,-0.235107421875,53.65625,275
8670,-0.235107421875,53.65625,275
8671,-0.2349853515625,53.65625,275
8672,-0.235107421875,53.65625,275
8673,-0.235107421875,53.65625,275
8674,-0.2349853515625,53.65625,275
8675,-0.235107421875,53.65625,275
8676,-0.235107421875,53.65625,275
8677,-0.235107421875,53.65625,275
8678,-0.2349853515625,53.65625,275
8679,-0.235107421875,53.65625,275
8680,-0.235107421875,53.65625,275
8681,-0.2352294921875,53.65625,275
8682,-0.235107421875,53.65625,275
8683,-0.235107421875,53.65625,275
8684,-0.235107421875,53.65625,275
8685,-0.235107421875,53.65625,275
8686,-0.235107421875,53.65625,275
8687,-0.235107421875,53.65625,275
8688,-0.235107421875,53.65625,275
8689,-0.235107421875,53.65625,275
8690,-0.2352294921875,53.65625,275
8691,-0.235107421875,53.65625,275
8692,-0.235107421875,53.65625,275
8693,-0.235107421875,53.65625,275
8694,-0.235107421875,53.65625,275
8695,-0.235107421875,53.65625,275
8696,-0.235107421875,53.65625,275
8697,-0.2349853515625,53.65625,275
8698,-0.2349853515625,53.65625,275
8699,-0.235107421875,53.65625,275
8700,-0.235107421875,53.65625,275
8701,-0.235107421875,53.65625,275
8702,-0.235107421875,53.65625,275
8703,-0.235107421875,53.65625,275
8704,-0.235107421875,53.65625,275
8705,-0.235107421875,53.65625,275
8706,-0.235107421875,53.65625,275
8707,-0.2310791015625,53.65625,275
8708,-0.231201171875,53.65625,275
8709,-0.2310791015625,53.65625,275
8710,-0.235107421875,53.65625,275
8737,-0.19482421875,53.625,19
8739,-1.3349609375,50.84375,44
8740,0.25439453125,51.46875,279
8741,-0.269775390625,53.75,74
8743,0.25439453125,51.46875,279
8744,-0.272216796875,53.75,74
8745,-3.013671875,53.46875,9
8746,0.25439453125,51.46875,279
8747,-0.271240234375,53.75,74
8749,0.25439453125,51.46875,279
8750,-3.013671875,53.4375,2
8752,-3.001953125,53.4375,2
8753,0.25439453125,51.46875,279
8754,-0.27197265625,53.75,74
8755,0.25439453125,51.46875,279
8756,-3.013671875,53.46875,9
8757,-3.001953125,53.4375,2
8759,0.255126953125,51.46875,279
8760,0.255126953125,51.46875,279
8761,-0.271240234375,53.75,74
8763,-0.27099609375,53.75,74
8764,-0.27001953125,53.75,74
8765,0.25439453125,51.46875,279
8766,-0.272216796875,53.75,74
8767,0.254150390625,51.46875,279
8768,0.255126953125,51.46875,279
8770,0.25439453125,51.46875,279
8771,-0.27099609375,53.75,74
8772,-3.013671875,53.46875,9
8773,-0.271484375,53.75,74
8783,0.2022705078125,49.46875,16
8784,-1.3984375,50.90625,143
8786,-1.392578125,50.875,12
8791,-1.3984375,50.90625,143
