,LONGITUDE,LATITUDE,imo,Duration,Cluster
117812,-1.095703125,50.8125,8707329,12,100
117813,-1.0947265625,50.8125,8707329,12,5
117814,-1.095703125,50.8125,8707329,12,100
117815,-1.095703125,50.8125,8707329,12,100
117817,-1.095703125,50.8125,8707329,12,100
117818,-1.095703125,50.8125,8707329,12,100
117819,-1.095703125,50.8125,8707329,12,100
117820,-1.095703125,50.8125,8707329,12,100
117821,-1.095703125,50.8125,8707329,11,100
117822,-1.095703125,50.8125,8707329,12,100
117824,-1.095703125,50.8125,8707329,12,100
117825,-1.0966796875,50.8125,8707329,12,113
117832,-1.326171875,50.84375,9382762,44,16
117835,-1.326171875,50.84375,9382762,45,16
117841,1.013671875,49.40625,9649548,38,61
117986,-2.701171875,51.5,9312195,87,30
117988,-6.203125,53.34375,9312195,35,36
117989,-6.2109375,53.34375,9312195,26,103
117990,-6.203125,53.34375,9312195,43,36
117991,-6.203125,53.34375,9312195,32,36
117993,-6.2109375,53.34375,9312195,22,103
117995,-6.2109375,53.34375,9312195,16,103
117996,-6.2109375,53.34375,9312195,20,103
117997,-6.203125,53.34375,9312195,43,36
117999,-6.2109375,53.34375,9312195,20,103
118002,-6.203125,53.34375,9312195,28,36
118003,-6.2109375,53.34375,9312195,19,103
118007,-3.0234375,53.46875,9312195,28,6
118010,-6.08984375,53.3125,9312195,29,35
118011,-6.2109375,53.34375,9312195,14,103
118014,-6.2109375,53.34375,9312195,12,103
118016,-3.0234375,53.46875,9312195,28,6
118018,-6.2109375,53.34375,9312195,12,103
118021,-6.2109375,53.34375,9312195,19,103
118023,-3.01953125,53.46875,9312195,25,7
118025,-6.2109375,53.34375,9312195,9,103
118027,-3.0234375,53.46875,9312195,28,6
118029,-6.2109375,53.34375,9312195,10,103
118031,-6.2109375,53.34375,9312195,6,103
118038,-6.2109375,53.34375,9312195,11,103
118039,-6.2109375,53.34375,9312195,17,103
118040,-3.01953125,53.46875,9312195,26,7
118041,-6.078125,53.3125,9312195,27,83
118042,-6.2109375,53.34375,9312195,18,103
118044,-3.0234375,53.46875,9312195,19,6
118047,-1.150390625,54.59375,9312195,13,125
118049,-1.1533203125,54.59375,9312195,25,8
118073,-8.328125,51.84375,9735220,54,0
118075,-8.328125,51.84375,9735220,49,0
118081,-5.88671875,54.625,9710335,22,51
118087,-8.2578125,51.84375,9710335,24,71
118089,-5.0234375,51.6875,9710335,35,91
118091,-5.0234375,51.6875,9710335,24,91
118094,-5.0234375,51.6875,9710335,34,91
118095,-5.0234375,51.6875,9710335,34,91
118097,-5.0234375,51.6875,9710335,42,91
118099,-6.203125,53.34375,9710335,28,36
118103,-6.203125,53.34375,9710335,25,36
118105,-5.0234375,51.6875,9710335,54,91
118106,-5.88671875,54.625,9710335,20,51
118110,-6.203125,53.34375,9710335,27,36
118112,-8.4140625,51.90625,9710335,23,90
118115,-8.4140625,51.90625,9710335,20,90
118118,-8.4140625,51.90625,9710335,21,90
118124,1.3134765625,51.9375,9321495,19,62
118138,-2.11328125,49.1875,743683,19,143
118139,-2.11328125,49.1875,743683,86,143
118140,-2.11328125,49.1875,743683,15,143
118141,-2.11328125,49.1875,743683,24,143
118142,-2.11328125,49.1875,743683,6,143
118143,-2.11328125,49.1875,743683,18,143
118144,-2.11328125,49.1875,743683,64,143
118145,-2.11328125,49.1875,743683,16,143
118147,-2.11328125,49.1875,743683,27,143
118151,-2.11328125,49.1875,743683,6,143
118152,-2.11328125,49.1875,743683,8,143
118153,-2.11328125,49.1875,743683,7,143
118154,-2.11328125,49.1875,743683,10,143
118155,-2.11328125,49.1875,743683,8,143
118157,-2.11328125,49.1875,743683,8,143
118158,-2.11328125,49.1875,743683,51,143
118159,-2.11328125,49.1875,743683,6,143
118160,-2.11328125,49.1875,743683,64,143
118161,-2.11328125,49.1875,743683,14,143
118162,-2.11328125,49.1875,743683,7,143
118163,-2.11328125,49.1875,743683,6,143
118165,-2.11328125,49.1875,743683,19,143
118166,-2.11328125,49.1875,743683,15,143
118167,-2.11328125,49.1875,743683,8,143
118168,-2.11328125,49.1875,743683,19,143
118169,-2.11328125,49.1875,743683,10,143
118170,-2.11328125,49.1875,743683,21,143
118171,-2.11328125,49.1875,743683,27,143
118172,-2.11328125,49.1875,743683,15,143
118173,-2.11328125,49.1875,743683,6,143
118174,-2.11328125,49.1875,743683,16,143
118175,-2.11328125,49.1875,743683,21,143
118176,-2.11328125,49.1875,743683,17,143
118177,-2.11328125,49.1875,743683,8,143
118178,-2.11328125,49.1875,743683,20,143
118179,-2.11328125,49.1875,743683,11,143
118180,-2.11328125,49.1875,743683,7,143
118181,-2.11328125,49.1875,743683,19,143
118182,-2.11328125,49.1875,743683,11,143
118183,-2.11328125,49.1875,743683,15,143
118184,-2.11328125,49.1875,743683,36,143
118185,-2.11328125,49.1875,743683,24,143
118186,-2.11328125,49.1875,743683,18,143
118187,-2.11328125,49.1875,743683,13,143
118188,-2.11328125,49.1875,743683,7,143
118189,-2.11328125,49.1875,743683,13,143
118190,-2.11328125,49.1875,743683,20,143
118191,-2.11328125,49.1875,743683,26,143
118192,-2.11328125,49.1875,743683,14,143
118193,-2.11328125,49.1875,743683,21,143
118194,-2.11328125,49.1875,743683,33,143
118195,-2.11328125,49.1875,743683,7,143
118196,-2.11328125,49.1875,743683,29,143
118197,-2.11328125,49.1875,743683,25,143
118198,-2.11328125,49.1875,743683,6,143
118199,-2.11328125,49.1875,743683,14,143
118200,-2.11328125,49.1875,743683,20,143
118201,-2.11328125,49.1875,743683,9,143
118203,-2.11328125,49.1875,743683,168,143
118204,-2.11328125,49.1875,743683,9,143
118205,-2.11328125,49.1875,743683,11,143
118206,-2.11328125,49.1875,743683,10,143
118207,-2.11328125,49.1875,743683,11,143
118208,-2.11328125,49.1875,743683,17,143
118209,-2.11328125,49.1875,743683,23,143
118213,-2.11328125,49.1875,743683,11,143
118214,-2.11328125,49.1875,743683,19,143
118216,-2.11328125,49.1875,743683,13,143
118217,-2.11328125,49.1875,743683,12,143
118218,-2.11328125,49.1875,743683,8,143
118219,-2.11328125,49.1875,743683,18,143
118220,-2.11328125,49.1875,743683,19,143
118221,-2.11328125,49.1875,743683,42,143
118222,-2.11328125,49.1875,743683,16,143
118223,-2.11328125,49.1875,743683,33,143
118224,-2.11328125,49.1875,743683,24,143
118225,-2.11328125,49.1875,743683,21,143
118226,-2.11328125,49.1875,743683,24,143
118227,-2.11328125,49.1875,743683,8,143
118228,-2.11328125,49.1875,743683,7,143
118229,-2.11328125,49.1875,743683,36,143
118230,-2.11328125,49.1875,743683,7,143
118231,-2.11328125,49.1875,743683,11,143
118232,-2.11328125,49.1875,743683,48,143
118233,-2.11328125,49.1875,743683,76,143
118234,-2.11328125,49.1875,743683,38,143
118235,-2.11328125,49.1875,743683,21,143
118236,-2.11328125,49.1875,743683,27,143
118237,-2.11328125,49.1875,743683,27,143
118238,-2.11328125,49.1875,743683,62,143
118239,-2.11328125,49.1875,743683,10,143
118240,-2.11328125,49.1875,743683,83,143
118241,-2.11328125,49.1875,743683,13,143
118242,-2.11328125,49.1875,743683,8,143
118243,-2.11328125,49.1875,743683,10,143
118244,-2.11328125,49.1875,743683,11,143
118245,-2.11328125,49.1875,743683,51,143
118246,-2.11328125,49.1875,743683,35,143
118247,-2.11328125,49.1875,743683,51,143
118248,-2.11328125,49.1875,743683,7,143
118249,-2.11328125,49.1875,743683,101,143
118250,-2.11328125,49.1875,743683,15,143
118251,-2.11328125,49.1875,743683,6,143
118252,-2.11328125,49.1875,743683,51,143
118253,-2.11328125,49.1875,743683,8,143
118254,-2.11328125,49.1875,743683,16,143
118255,-2.11328125,49.1875,743683,16,143
118256,-2.11328125,49.1875,743683,12,143
118257,-2.11328125,49.1875,743683,29,143
118258,-2.11328125,49.1875,743683,24,143
118259,-2.11328125,49.1875,743683,7,143
118260,-2.11328125,49.1875,743683,8,143
118261,-2.11328125,49.1875,743683,25,143
118262,-2.11328125,49.1875,743683,8,143
118264,-2.11328125,49.1875,743683,53,143
118265,-2.11328125,49.1875,743683,20,143
118266,-2.11328125,49.1875,743683,13,143
118267,-2.11328125,49.1875,743683,16,143
118268,-2.11328125,49.1875,743683,30,143
118269,-2.11328125,49.1875,743683,8,143
118270,-2.11328125,49.1875,743683,6,143
118271,-2.11328125,49.1875,743683,7,143
118272,-2.11328125,49.1875,743683,17,143
118273,-2.11328125,49.1875,743683,10,143
118274,-2.11328125,49.1875,743683,6,143
118275,-2.11328125,49.1875,743683,12,143
118276,-2.11328125,49.1875,743683,6,143
118277,-2.11328125,49.1875,743683,7,143
118278,-2.11328125,49.1875,743683,85,143
118279,-2.11328125,49.1875,743683,12,143
118280,-2.11328125,49.1875,743683,116,143
118281,-2.11328125,49.1875,743683,267,143
118284,-9.0546875,52.65625,9213739,25,29
118286,-1.0908203125,50.8125,9213739,30,112
118293,-9.0546875,52.65625,9308247,67,29
118296,1.0126953125,49.40625,930811800,81,72
118310,-3.01953125,53.46875,9489170,162,7
118312,-8.328125,51.84375,9801718,100,0
118313,-6.21875,53.34375,9801718,85,64
118318,-1.396484375,50.875,9539169,9,49
118324,-1.326171875,50.84375,9853008,47,16
118330,-1.0908203125,50.8125,9454759,44,112
118331,-1.0908203125,50.8125,9454759,45,112
118333,-1.0908203125,50.8125,9454759,43,112
118345,1.013671875,49.40625,9354052,64,61
118368,-5.88671875,54.625,9340623,23,51
118371,-6.20703125,53.34375,9340623,33,50
118382,-6.20703125,53.34375,9340623,27,50
118384,-5.88671875,54.625,9340623,26,51
118392,-5.88671875,54.625,9340623,26,51
118395,-6.20703125,53.34375,9340623,37,50
118397,-2.86328125,53.28125,9340623,56,82
118404,-5.88671875,54.625,9340623,25,51
118406,-6.20703125,53.34375,9340623,44,50
118413,-4.76171875,55.96875,9340623,9,45
118415,-6.20703125,53.34375,9340623,25,50
118419,-5.88671875,54.625,9340623,26,51
118425,-3.009765625,53.4375,9371725,25,123
118456,1.01171875,49.375,9721982,150,21
118460,-5.90234375,54.625,9772577,57,4
118463,-5.90234375,54.625,9772577,43,4
118464,-2.71484375,51.5,9772577,61,12
118466,-5.8984375,54.625,9772577,66,28
118467,-2.701171875,51.5,9772577,22,30
118482,1.158203125,52.03125,9772577,76,32
118491,-5.90234375,54.625,9772577,15,4
118492,-2.71484375,51.5,9772577,67,12
118495,-2.0859375,57.15625,9772577,41,40
118496,1.158203125,52.03125,9772577,46,32
118497,1.158203125,52.03125,9772577,54,32
118499,-2.083984375,57.15625,9772577,36,19
118501,-2.71484375,51.5,9772577,22,12
118502,-5.8984375,54.625,9772577,40,28
118507,-4.125,50.375,9772577,48,104
118508,-7.26171875,55.03125,9772577,21,87
118511,-1.150390625,54.59375,9593684,74,125
118515,-1.150390625,54.59375,9593684,41,125
118536,0.53662109375,49.46875,9485356,24,85
118538,0.53662109375,49.46875,9485356,26,85
118546,-4.125,50.375,9556301,52,104
118549,1.0234375,49.4375,9556301,53,22
118554,-7.26171875,55.03125,9556301,62,87
118556,-8.328125,51.84375,9556301,55,0
118562,1.01171875,49.375,9556301,38,21
118564,1.013671875,49.40625,9556301,8,61
118566,-8.2578125,51.84375,9389966,41,71
118575,-2.716796875,51.5,9536959,35,13
118583,-9.046875,53.28125,9760380,23,48
118589,1.0234375,49.4375,9760380,30,22
118609,1.0126953125,49.40625,9672210,102,72
118612,0.5458984375,49.46875,9409261,39,37
118660,1.0234375,49.4375,9382748,80,22
118663,-2.9609375,59.0,8907424,7,44
118664,-2.087890625,57.15625,8907424,9,95
118665,-3.294921875,58.96875,8907424,13,94
118668,-5.90234375,54.625,9475727,63,4
118672,-0.200439453125,53.625,9157284,12,171
118673,-0.200439453125,53.625,9157284,23,171
118674,-0.200439453125,53.625,9157284,8,171
118675,-0.200439453125,53.625,9157284,8,171
118676,-0.200439453125,53.625,9157284,8,171
118677,-0.200439453125,53.625,9157284,9,171
118678,-0.200439453125,53.625,9157284,7,171
118679,-0.200439453125,53.625,9157284,8,171
118680,-0.200439453125,53.625,9157284,9,171
118681,-0.200439453125,53.625,9157284,9,171
118682,-0.200439453125,53.625,9157284,8,171
118683,-0.200439453125,53.625,9157284,41,171
118685,-0.200439453125,53.625,9157284,6,171
118686,-0.200439453125,53.625,9157284,33,171
118687,-0.200439453125,53.625,9157284,9,171
118688,-0.200439453125,53.625,9157284,8,171
118689,-0.200439453125,53.625,9157284,8,171
118691,-0.200439453125,53.625,9157284,8,171
118693,-0.200439453125,53.625,9157284,15,171
118694,-0.200439453125,53.625,9157284,9,171
118695,-0.200439453125,53.625,9157284,8,171
118696,-0.200439453125,53.625,9157284,15,171
118697,-0.200439453125,53.625,9157284,9,171
118698,-0.200439453125,53.625,9157284,8,171
118699,-0.200439453125,53.625,9157284,16,171
118700,-0.200439453125,53.625,9157284,9,171
118701,-0.200439453125,53.625,9157284,11,171
118702,-0.200439453125,53.625,9157284,15,171
118703,-0.200439453125,53.625,9157284,9,171
118704,-0.200439453125,53.625,9157284,8,171
118706,-0.200439453125,53.625,9157284,9,171
118711,-0.200439453125,53.625,9157284,15,171
118713,-0.200439453125,53.625,9157284,9,171
118714,-0.200439453125,53.625,9157284,9,171
118716,-0.200439453125,53.625,9157284,16,171
118717,-0.200439453125,53.625,9157284,10,171
118720,-0.200439453125,53.625,9157284,8,171
118721,-0.200439453125,53.625,9157284,8,171
118722,-0.200439453125,53.625,9157284,9,171
118726,-0.200439453125,53.625,9157284,8,171
118727,-0.200439453125,53.625,9157284,16,171
118729,-0.200439453125,53.625,9157284,8,171
118730,-0.200439453125,53.625,9157284,8,171
118732,-0.200439453125,53.625,9157284,41,171
118733,-0.200439453125,53.625,9157284,8,171
118735,-0.200439453125,53.625,9157284,9,171
118737,-0.200439453125,53.625,9157284,8,171
118738,-0.200439453125,53.625,9157284,8,171
118739,-0.200439453125,53.625,9157284,9,171
118740,-0.200439453125,53.625,9157284,8,171
118743,-0.200439453125,53.625,9157284,8,171
118744,-0.200439453125,53.625,9157284,9,171
118745,-0.200439453125,53.625,9157284,8,171
118748,-0.200439453125,53.625,9157284,9,171
118749,-0.200439453125,53.625,9157284,8,171
118750,-0.200439453125,53.625,9157284,10,171
118752,-0.200439453125,53.625,9157284,47,171
118753,-0.200439453125,53.625,9157284,10,171
118756,-0.200439453125,53.625,9157284,11,171
118757,-0.200439453125,53.625,9157284,8,171
118758,-0.200439453125,53.625,9157284,14,171
118759,-0.200439453125,53.625,9157284,10,171
118761,-0.200439453125,53.625,9157284,20,171
118764,-0.200439453125,53.625,9157284,8,171
118767,-0.200439453125,53.625,9157284,8,171
118768,-0.200439453125,53.625,9157284,8,171
118769,-0.200439453125,53.625,9157284,9,171
118770,-0.200439453125,53.625,9157284,9,171
118771,-0.200439453125,53.625,9157284,15,171
118774,-0.200439453125,53.625,9157284,10,171
118775,-0.200439453125,53.625,9157284,10,171
118777,-0.200439453125,53.625,9157284,15,171
118778,-0.200439453125,53.625,9157284,9,171
118779,-0.200439453125,53.625,9157284,6,171
118780,-0.200439453125,53.625,9157284,42,171
118782,-0.200439453125,53.625,9157284,8,171
118783,-0.200439453125,53.625,9157284,8,171
118784,-0.200439453125,53.625,9157284,8,171
118787,-0.200439453125,53.625,9157284,8,171
118788,-0.200439453125,53.625,9157284,20,171
118789,-0.200439453125,53.625,9157284,9,171
118791,-0.200439453125,53.625,9157284,39,171
118792,-0.200439453125,53.625,9157284,8,171
118793,-0.200439453125,53.625,9157284,8,171
118795,-0.200439453125,53.625,9157284,8,171
118796,-0.200439453125,53.625,9157284,9,171
118797,-0.200439453125,53.625,9157284,10,171
118800,-0.200439453125,53.625,9157284,9,171
118801,-0.200439453125,53.625,9157284,8,171
118802,-0.200439453125,53.625,9157284,9,171
118807,-0.200439453125,53.625,9157284,8,171
118808,-0.200439453125,53.625,9157284,8,171
118811,-0.2344970703125,53.65625,9789245,10,102
118812,-6.21484375,53.34375,9789245,16,31
118813,-0.2344970703125,53.65625,9789245,9,102
118815,-0.2344970703125,53.65625,9789245,10,102
118817,-6.21484375,53.34375,9789245,13,31
118818,-0.2344970703125,53.65625,9789245,13,102
118819,-0.2344970703125,53.65625,9789245,11,102
118820,-0.2344970703125,53.65625,9789245,39,102
118822,-6.21484375,53.34375,9789245,15,31
118823,-0.2344970703125,53.65625,9789245,11,102
118825,-0.2344970703125,53.65625,9789245,8,102
118827,-0.2344970703125,53.65625,9789245,10,102
118830,-0.2344970703125,53.65625,9789245,11,102
118832,-0.2344970703125,53.65625,9789245,7,102
118833,-0.2344970703125,53.65625,9789245,10,102
118834,-0.2344970703125,53.65625,9789245,10,102
118835,-6.21484375,53.34375,9789245,14,31
118838,-6.21484375,53.34375,9789245,15,31
118839,-0.2344970703125,53.65625,9789245,10,102
118840,-6.21484375,53.34375,9789245,13,31
118841,-0.2344970703125,53.65625,9789245,10,102
118844,-0.2344970703125,53.65625,9789245,10,102
118845,-0.2344970703125,53.65625,9789245,10,102
118846,-6.21484375,53.34375,9789245,13,31
118847,-0.2344970703125,53.65625,9789245,11,102
118848,-0.2344970703125,53.65625,9789245,10,102
118849,-0.2344970703125,53.65625,9789245,9,102
118850,-0.2344970703125,53.65625,9789245,10,102
118851,-0.2344970703125,53.65625,9789245,10,102
118852,-6.21484375,53.34375,9789245,14,31
118853,-0.2344970703125,53.65625,9789245,10,102
118854,-0.2344970703125,53.65625,9789245,10,102
118855,-0.2344970703125,53.65625,9789245,10,102
118856,-0.2344970703125,53.65625,9789245,9,102
118857,-0.2344970703125,53.65625,9789245,9,102
118858,-6.21484375,53.34375,9789245,12,31
118859,-0.2344970703125,53.65625,9789245,10,102
118860,-0.2344970703125,53.65625,9789245,11,102
118861,-0.2344970703125,53.65625,9789245,9,102
118862,-0.2344970703125,53.65625,9789245,10,102
118863,-0.2344970703125,53.65625,9789245,10,102
118864,-6.21484375,53.34375,9789245,13,31
118865,-0.2344970703125,53.65625,9789245,10,102
118866,-0.2344970703125,53.65625,9789245,9,102
118868,-0.2344970703125,53.65625,9789245,10,102
118870,-6.21484375,53.34375,9789245,13,31
118871,-0.2344970703125,53.65625,9789245,10,102
118872,-6.21484375,53.34375,9789245,14,31
118873,-0.2344970703125,53.65625,9789245,9,102
118875,-0.2344970703125,53.65625,9789245,9,102
118876,-0.2344970703125,53.65625,9789245,10,102
118878,-6.21484375,53.34375,9789245,12,31
118879,-0.2344970703125,53.65625,9789245,11,102
118880,-0.2344970703125,53.65625,9789245,9,102
118881,-0.2344970703125,53.65625,9789245,8,102
118882,-0.2344970703125,53.65625,9789245,9,102
118883,-0.2344970703125,53.65625,9789245,9,102
118884,-6.21484375,53.34375,9789245,12,31
118886,-0.2344970703125,53.65625,9789245,9,102
118887,-0.2344970703125,53.65625,9789245,8,102
118888,-0.2344970703125,53.65625,9789245,9,102
118889,-0.2344970703125,53.65625,9789245,9,102
118890,-6.21484375,53.34375,9789245,9,31
118891,-0.2344970703125,53.65625,9789245,7,102
118892,-0.2344970703125,53.65625,9789245,9,102
118893,-0.2344970703125,53.65625,9789245,8,102
118894,-0.2344970703125,53.65625,9789245,9,102
118895,-0.2344970703125,53.65625,9789245,10,102
118896,-6.21484375,53.34375,9789245,10,31
118897,-0.2344970703125,53.65625,9789245,9,102
118898,-0.2344970703125,53.65625,9789245,9,102
118899,-0.2344970703125,53.65625,9789245,8,102
118900,-0.2344970703125,53.65625,9789245,9,102
118901,-0.2344970703125,53.65625,9789245,9,102
118902,-6.21484375,53.34375,9789245,11,31
118903,-0.2344970703125,53.65625,9789245,10,102
118904,-0.2344970703125,53.65625,9789245,9,102
118905,-0.2344970703125,53.65625,9789245,8,102
118906,-0.2344970703125,53.65625,9789245,9,102
118907,-0.2344970703125,53.65625,9789245,9,102
118908,-6.21484375,53.34375,9789245,11,31
118909,-0.2344970703125,53.65625,9789245,10,102
118910,-0.2344970703125,53.65625,9789245,10,102
118911,-0.2344970703125,53.65625,9789245,8,102
118912,-0.2344970703125,53.65625,9789245,9,102
118913,-0.2344970703125,53.65625,9789245,10,102
118914,-6.21484375,53.34375,9789245,11,31
118915,-0.2344970703125,53.65625,9789245,10,102
118916,-0.2344970703125,53.65625,9789245,10,102
118917,-0.2344970703125,53.65625,9789245,9,102
118918,-0.2344970703125,53.65625,9789245,9,102
118919,-0.2344970703125,53.65625,9789245,9,102
118920,-0.2344970703125,53.65625,9789245,8,102
118921,-0.2344970703125,53.65625,9789245,9,102
118923,-6.21484375,53.34375,9789245,13,31
118924,-0.2344970703125,53.65625,9789245,10,102
118925,-0.2344970703125,53.65625,9789245,9,102
118926,-0.2344970703125,53.65625,9789245,8,102
118927,-0.2344970703125,53.65625,9789245,9,102
118929,-6.21484375,53.34375,9789245,13,31
118930,-0.2344970703125,53.65625,9789245,8,102
118931,-0.2344970703125,53.65625,9789245,9,102
118932,-0.2344970703125,53.65625,9789245,8,102
118933,-0.2344970703125,53.65625,9789245,10,102
118934,-0.2344970703125,53.65625,9789245,10,102
118935,-6.21484375,53.34375,9789245,15,31
118936,-0.2344970703125,53.65625,9789245,10,102
118937,-0.2344970703125,53.65625,9789245,7,102
118938,-0.2344970703125,53.65625,9789245,11,102
118939,-0.2344970703125,53.65625,9789245,12,102
118940,-0.2344970703125,53.65625,9789245,10,102
118941,-0.2344970703125,53.65625,9789245,11,102
118942,-0.2344970703125,53.65625,9789245,10,102
118943,-6.21484375,53.34375,9789245,16,31
118944,-0.2344970703125,53.65625,9789245,8,102
118945,-0.2344970703125,53.65625,9789245,8,102
118946,-0.2344970703125,53.65625,9789245,9,102
118947,-0.2344970703125,53.65625,9789245,10,102
118948,-0.2344970703125,53.65625,9789245,10,102
118949,-6.21484375,53.34375,9789245,13,31
118950,-0.2344970703125,53.65625,9789245,9,102
118951,-0.2344970703125,53.65625,9789245,9,102
118952,-0.2344970703125,53.65625,9789245,8,102
118953,-0.2344970703125,53.65625,9789245,9,102
118954,-0.2344970703125,53.65625,9789245,11,102
118955,-6.21484375,53.34375,9789245,17,31
118957,-0.2344970703125,53.65625,9789245,10,102
119021,-1.158203125,54.625,9866938,21,43
119029,-2.08203125,57.125,9281657,11,39
119031,-2.083984375,57.125,9281657,13,41
119034,-2.080078125,57.125,9281657,12,38
119038,-2.080078125,57.125,9281657,11,38
119046,-2.076171875,57.15625,9281657,11,42
119048,-2.080078125,57.125,9281657,25,38
119051,-2.08203125,57.125,9281657,52,39
119053,-2.08203125,57.125,9281657,35,39
119057,-2.080078125,57.125,9281657,13,38
119061,-2.080078125,57.125,9281657,32,38
119069,-2.083984375,57.125,9281657,95,41
119076,-2.08203125,57.125,9281657,97,39
119079,-2.0859375,57.15625,9281657,77,40
119081,-2.08203125,57.125,9281657,16,39
119083,-2.080078125,57.125,9281657,8,38
119086,-7.19140625,57.6875,9274824,31,166
119087,-7.19140625,57.6875,9274824,20,166
119088,-7.19140625,57.6875,9274824,44,166
119090,-7.19140625,57.6875,9274824,17,166
119091,-7.19140625,57.6875,9274824,17,166
119092,-7.19140625,57.6875,9274824,16,166
119094,-7.19140625,57.6875,9274824,15,166
119096,-7.19140625,57.6875,9274824,16,166
119097,-7.19140625,57.6875,9274824,15,166
119098,-7.19140625,57.6875,9274824,15,166
119099,-7.19140625,57.6875,9274824,16,166
119100,-7.19140625,57.6875,9274824,15,166
119101,-7.19140625,57.6875,9274824,15,166
119102,-7.19140625,57.6875,9274824,14,166
119103,-7.19140625,57.6875,9274824,15,166
119106,-7.19140625,57.6875,9274824,15,166
119107,-7.19140625,57.6875,9274824,16,166
119108,-7.19140625,57.6875,9274824,15,166
119109,-7.19140625,57.6875,9274824,16,166
119110,-7.19140625,57.6875,9274824,21,166
119111,-7.19140625,57.6875,9274824,15,166
119113,-7.19140625,57.6875,9274824,16,166
119114,-7.19140625,57.6875,9274824,21,166
119115,-7.19140625,57.6875,9274824,15,166
119117,-7.19140625,57.6875,9274824,13,166
119118,-7.19140625,57.6875,9274824,15,166
119119,-7.19140625,57.6875,9274824,62,166
119120,-7.19140625,57.6875,9274824,17,166
119124,-7.19140625,57.6875,9274824,15,166
119129,-5.703125,56.46875,9274824,12,111
119131,-7.19140625,57.6875,9274824,11,166
119132,-7.19140625,57.6875,9274824,11,166
119133,-7.19140625,57.6875,9274824,12,166
119134,-7.19140625,57.6875,9274824,10,166
119137,-7.19140625,57.6875,9274824,12,166
119138,-7.19140625,57.6875,9274824,12,166
119141,-7.19140625,57.6875,9274824,11,166
119142,-7.19140625,57.6875,9274824,12,166
119143,-7.19140625,57.6875,9274824,11,166
119145,-7.19140625,57.6875,9274824,12,166
119147,-7.19140625,57.6875,9274824,12,166
119148,-7.19140625,57.6875,9274824,12,166
119150,-7.19140625,57.6875,9274824,11,166
119151,-7.19140625,57.6875,9274824,12,166
119152,-7.19140625,57.6875,9274824,13,166
119154,-7.19140625,57.6875,9274824,11,166
119155,-7.19140625,57.6875,9274824,11,166
119157,-7.19140625,57.6875,9274824,11,166
119158,-7.19140625,57.6875,9274824,12,166
119160,-7.19140625,57.6875,9274824,10,166
119162,-7.19140625,57.6875,9274824,11,166
119163,-7.19140625,57.6875,9274824,11,166
119164,-7.19140625,57.6875,9274824,11,166
119166,-7.19140625,57.6875,9274824,13,166
119168,-7.19140625,57.6875,9274824,11,166
119169,-7.19140625,57.6875,9274824,11,166
119170,-7.19140625,57.6875,9274824,11,166
119171,-7.19140625,57.6875,9274824,10,166
119175,-7.19140625,57.6875,9274824,10,166
119177,-7.19140625,57.6875,9274824,11,166
119178,-7.19140625,57.6875,9274824,11,166
119179,-7.19140625,57.6875,9274824,12,166
119184,-7.19140625,57.6875,9274824,11,166
119185,-7.19140625,57.6875,9274824,12,166
119186,-7.19140625,57.6875,9274824,12,166
119187,-7.19140625,57.6875,9274824,12,166
119189,-7.19140625,57.6875,9274824,60,166
119190,-7.19140625,57.6875,9274824,10,166
119191,-7.19140625,57.6875,9274824,12,166
119192,-7.19140625,57.6875,9274824,13,166
119194,-7.19140625,57.6875,9274824,11,166
119195,-7.19140625,57.6875,9274824,12,166
119196,-7.19140625,57.6875,9274824,10,166
119197,-7.19140625,57.6875,9274824,11,166
119198,-7.19140625,57.6875,9274824,13,166
119199,-7.19140625,57.6875,9274824,11,166
119205,-7.19140625,57.6875,9274824,11,166
119206,-7.19140625,57.6875,9274824,14,166
119207,-7.19140625,57.6875,9274824,10,166
119208,-7.19140625,57.6875,9274824,12,166
119210,-7.19140625,57.6875,9274824,12,166
119211,-7.19140625,57.6875,9274824,12,166
119213,-7.19140625,57.6875,9274824,12,166
119214,-7.19140625,57.6875,9274824,11,166
119222,-7.19140625,57.6875,9274824,12,166
119223,-7.19140625,57.6875,9274824,13,166
119224,-7.19140625,57.6875,9274824,13,166
119225,-7.19140625,57.6875,9274824,11,166
119226,-7.19140625,57.6875,9274824,11,166
119228,-7.19140625,57.6875,9274824,11,166
119229,-7.19140625,57.6875,9274824,12,166
119230,-7.19140625,57.6875,9274824,12,166
119232,-7.19140625,57.6875,9274824,12,166
119233,-7.19140625,57.6875,9274824,11,166
119234,-7.19140625,57.6875,9274824,11,166
119238,-7.19140625,57.6875,9274824,12,166
119244,-7.19140625,57.6875,9274824,12,166
119246,-7.19140625,57.6875,9274824,12,166
119247,-7.19140625,57.6875,9274824,11,166
119248,-7.19140625,57.6875,9274824,11,166
119249,-7.19140625,57.6875,9274824,11,166
119250,-7.19140625,57.6875,9274824,11,166
119251,-7.19140625,57.6875,9274824,13,166
119257,-7.19140625,57.6875,9274824,6,166
119258,-7.19140625,57.6875,9274824,14,166
119259,-7.19140625,57.6875,9274824,7,166
119260,-7.19140625,57.6875,9274824,21,166
119263,-7.19140625,57.6875,9274824,12,166
119267,-7.19140625,57.6875,9274824,13,166
119272,-7.19140625,57.6875,9274824,11,166
119279,-7.19140625,57.6875,9274824,13,166
