LONGITUDE,LATITUDE,PORT_NAME,PORT_CODE,CNTR_CODE3,SIZE,geometry,Master
32.78876895399998,11.74784781599999,MARABBA,MAR_18,SSD,,POINT (32.78876895399998 11.74784781599999),
28.007183,7.709047,WAU,WAU,SSD,,POINT (28.007183 7.709047),
33.061324,8.613087,GAMBELA_2,GAM_6,SSD,,POINT (33.061324 8.613087),
30.243793,8.683699,LEER_3,LEE_3,SSD,,POINT (30.243793 8.683699000000001),
32.216104,10.438293,MALAKAL,MAL_12,SSD,,POINT (32.216104 10.438293),
29.812939,9.285881,BENTIU,BEN_6,SSD,,POINT (29.812939 9.285881),
31.650812,9.52648,MALAKAL_1,MAL_13,SSD,,POINT (31.650812 9.526479999999999),
31.298094,6.656906,BOR_1,BOR_2,SSD,,POINT (31.298094 6.656906),
13.1089,59.334334,GRUVON,GRU_2,SWE,,POINT (13.1089 59.334334),
34.588388732,8.242518808,GAMBELA_3,GMB,ETH,,POINT (34.588388732 8.242518808),
17.8589,62.912334,SVANO,SVX,SWE,1.0,POINT (17.8589 62.912334),
17.2755,60.680934,KARSKAR,KAS_8,SWE,3.0,POINT (17.2755 60.680934),
18.0049,59.334334,RASTA,RST_1,SWE,,POINT (18.0049 59.334334),
16.3237,58.492934,SODERKOPING,SOG_2,SWE,,POINT (16.3237 58.492934),
16.1209,59.427134,KUNGSOR,KGR,SWE,,POINT (16.1209 59.427134),
14.8188415,56.1566525,ELLEHOLM,ELL_2,SWE,239.0,POINT (14.8188415 56.1566525),
11.79892746,57.59463507,DONSO,DON_3,SWE,177.0,POINT (11.79892746 57.59463507),
12.00769043,57.85388184,BOHUS,BOH_1,SWE,,POINT (12.00769043 57.85388184),
16.08691406,56.37750244,BERGKVARA,BEA_1,SWE,,POINT (16.08691406 56.37750244),
15.8507,59.391734,ARBOGA,ARA_1,SWE,,POINT (15.8507 59.391734),
17.7921,62.941134,KRAMFORS,KRF,SWE,,POINT (17.7921 62.941134),
12.3107,58.288334,TROLLHATTAN,THN_1,SWE,,POINT (12.3107 58.288334),
18.4543,60.340834,OREGRUND,OGR,SWE,,POINT (18.4543 60.340834),
16.5237,57.580834,BLANKAHOLM,BLA_4,SWE,,POINT (16.5237 57.580834),
16.5669,57.371134,FIGEHOLM,FIG,SWE,15.0,POINT (16.5669 57.371134),
16.6543,56.884134,BORGHOLM,BOM,SWE,,POINT (16.6543 56.884134),
13.4731,59.318434,SKOGHALL,SKO_3,SWE,,POINT (13.4731 59.318434),
17.7161,58.957234,OAXEN,OAX,SWE,,POINT (17.7161 58.957234),
18.5917,63.178734,KOPMANHOLMEN,KMH,SWE,1.0,POINT (18.5917 63.178734),
13.00159011,55.62555556,COPENHAGEN MALMO PORT,MMA_1,SWE,87.0,POINT (13.00159011 55.62555556),MALMOE
13.05795053,55.675,PORT OF LOMMA,LOM_3,SWE,15.0,POINT (13.05795053 55.675),
16.43828033,56.91055556,PORT OF PATAHOLM,PHM,SWE,,POINT (16.43828033 56.91055556),
23.283333,65.8,KARLSBORG,KBG,SWE,32.0,POINT (23.283333 65.8),
11.7,58.00888889,PORT WALLHAMN,WAL_3,SWE,73.0,POINT (11.7 58.00888889),
16.08775029,56.38777778,BERGKVARA PORT,BEA_2,SWE,,POINT (16.08775029 56.38777778),
8.466667,39.05,SANT'ANTIOCO,SAN_27,ITA,12.0,POINT (8.466666999999999 39.05),SANT'ANTIOCO
14.95709228,38.47009277,LIPARI,LIP_1,ITA,3.0,POINT (14.95709228 38.47009277),
15.24324953,38.21484309,MILAZZO,MLZ,ITA,84.0,POINT (15.24324953 38.21484309),MILAZZO
17.11698969,39.36662488,CIRO' MARINA,MRM_3,ITA,,POINT (17.11698969 39.36662488),
15.07830811,38.63647461,PANAREA,PAN_6,ITA,,POINT (15.07830811 38.63647461),
8.460083008,39.05267334,SANT'ANTIOCO_1,SAT_2,ITA,,POINT (8.460083008 39.05267334),SANT'ANTIOCO
14.87408447,38.56512451,SALINA,SLA_2,ITA,,POINT (14.87408447 38.56512451),
15.27368164,37.82470703,GIARDINI DI NAXOS,GIA,ITA,10.0,POINT (15.27368164 37.82470703),
14.96087647,38.41607666,VULCANO PORTO,VUL,ITA,,POINT (14.96087647 38.41607666),
13.19488525,38.70892334,USTICA,UST_5,ITA,,POINT (13.19488525 38.70892334),
15.23327637,38.80847168,STROMBOLI,STR_6,ITA,,POINT (15.23327637 38.80847168),
14.58129883,38.56152344,FILICUDI PORTO,FPO_1,ITA,,POINT (14.58129883 38.56152344),
13.43188477,40.79888916,VENTOTENE,VTT,ITA,,POINT (13.43188477 40.79888916),
13.25769043,41.28491211,TERRACINA,TRC,ITA,,POINT (13.25769043 41.28491211),
12.33349609,37.93487549,FAVIGNANA,FAV_1,ITA,,POINT (12.33349609 37.93487549),
11.13488769,42.55627441,TALAMONE,TAL_3,ITA,,POINT (11.13488769 42.55627441),
14.3850708,40.63208008,SORRENTO,RRO,ITA,41.0,POINT (14.3850708 40.63208008),SORRENTO HARBOR
12.5703125,44.07489014,RIMINI,RMI_2,ITA,,POINT (12.5703125 44.07489014),
10.42871094,42.81549072,RIO MARINA,RMA,ITA,,POINT (10.42871094 42.81549072),
12.34051514,37.98712158,LEVANZO,LEV_6,ITA,,POINT (12.34051514 37.98712158),
12.61029053,35.49432373,LAMPEDUSA,LMP,ITA,,POINT (12.61029053 35.49432373),
8.309082031,39.14489746,CARLOFORTE,CLF_1,ITA,1.0,POINT (8.309082031000001 39.14489746),
14.36151123,38.534729,ALICUDI,ALI_3,ITA,,POINT (14.36151123 38.534729),
12.85888672,35.85449219,LINOSA,LIU_2,ITA,,POINT (12.85888672 35.85449219),
12.07568359,37.96728516,MARETTIMO,MMO,ITA,,POINT (12.07568359 37.96728516),
12.73150635,38.18048096,SANTO VITO LO CAPO,SVC,ITA,,POINT (12.73150635 38.18048096),
14.02608490019259,40.76281738310195,PROCIDA,PRO_4,ITA,,POINT (14.02608490019259 40.76281738310195),
14.48583316819258,40.62944412210197,POSITANO,POS,ITA,,POINT (14.48583316819258 40.62944412210197),
12.96340520689446,40.89434372394564,PONZA,PNZ,ITA,,POINT (12.96340520689446 40.89434372394564),
12.24308938661716,44.68206592131162,PORTO GARIBALDI,PGA,ITA,,POINT (12.24308938661716 44.68206592131162),
13.94002898210641,40.74288896373872,PORTO D'ISCHIA,PDI_2,ITA,,POINT (13.94002898210641 40.74288896373872),
17.3,40.95,MONOPOLI,MNP,ITA,9.0,POINT (17.3 40.95),
10.89999965052132,42.34999863293493,ISOLA DEL GIGLIO,IDG,ITA,,POINT (10.89999965052132 42.34999863293493),
17.98099520000011,40.05377020000003,GALLIPOLI,GAL_4,ITA,5.0,POINT (17.98099520000011 40.05377020000003),
13.91666666666669,40.75,CASAMICCIOLA,CML,ITA,,POINT (13.91666666666669 40.75),
10.4,42.76666666666668,PORTO AZZURRO,PAZ,ITA,,POINT (10.4 42.76666666666668),
18.49551623953852,40.1457284616894,OTRANTO,OTO,ITA,2.0,POINT (18.49551623953852 40.1457284616894),
15.883333,41.92854350100004,RODI GARGANICO,RGG,ITA,,POINT (15.883333 41.92854350100004),
14.71650626747689,42.16677147858326,VASTO,VSO,ITA,9.0,POINT (14.71650626747689 42.16677147858326),
16.18334138643289,41.88331736933128,VIESTE,VIE_2,ITA,,POINT (16.18334138643289 41.88331736933128),
15.51162170000012,42.1219962000001,TREMITI,TMT,ITA,,POINT (15.51162170000012 42.1219962000001),
16.0133781431926,41.94633483910195,PESCHICI,PCH_3,ITA,,POINT (16.0133781431926 41.94633483910195),
13.38333333333338,45.68333333333334,GRADO,GRD_3,ITA,14.0,POINT (13.38333333333338 45.68333333333334),
15.91452808112794,41.62589284586272,MANFREDONIA,MFR,ITA,5.0,POINT (15.91452808112794 41.62589284586272),
9.190150500000072,41.24280150100014,SANTA TERESA DI GALLURA,STE_3,ITA,,POINT (9.190150500000072 41.24280150100014),
8.017,43.878,PORTO MAURIZIO,PMZ,ITA,,POINT (8.016999999999999 43.878),PORTO MAURIZIO
9.383738500000106,41.18164050100006,PALAU,PAU,ITA,,POINT (9.383738500000106 41.18164050100006),
8.05472750000007,43.89000700100007,ONEGLIA,ONE_2,ITA,,POINT (8.05472750000007 43.89000700100007),
7.782145799217716,43.81879947840838,SAN REMO,SRE,ITA,,POINT (7.782145799217716 43.81879947840838),
9.21689350752095,44.30142245826588,PORTOFINO,PTF,ITA,33.0,POINT (9.21689350752095 44.30142245826588),
10.06794470000014,42.5717107000001,PIANOSA,PIA,ITA,,POINT (10.06794470000014 42.5717107000001),
9.399999570194694,41.21670162009551,LA MADDALENA,MDA,ITA,,POINT (9.399999570194694 41.21670162009551),
9.907170376635747,43.42917580767428,GORGONA,GOR_2,ITA,,POINT (9.907170376635747 43.42917580767428),
8.033,43.889,IMPERIA,IMP_1,ITA,1.0,POINT (8.032999999999999 43.889),PORTO MAURIZIO
11.20476668,42.38968364,PORTO ERCOLE,PTH_1,ITA,,POINT (11.20476668 42.38968364),
16.5815,41.209334,MOLFETTA,MOL_3,ITA,,POINT (16.5815 41.209334),
14.6183,40.643934,AMALFI,AMA_4,ITA,38.0,POINT (14.6183 40.643934),
13.48590088,43.60852051,FALCONARA MARITTIMA,FAL_6,ITA,2.0,POINT (13.48590088 43.60852051),
16.6245,38.820134,CATANZARO,QCZ,ITA,,POINT (16.6245 38.820134),
19.083333,42.083333,BAR,BAR_8,MNE,42.0,POINT (19.083333 42.083333),
18.7,42.433333,TIVAT,TIV_1,MNE,,POINT (18.7 42.433333),
18.7,42.516667,RISAN,RIS_2,MNE,,POINT (18.7 42.516667),
18.76691824199997,42.42465019899998,KOTOR_1,KOT_5,MNE,20.0,POINT (18.76691824199997 42.42465019899998),
12.2817,45.205734,CHIOGGIA,CHI_4,ITA,32.0,POINT (12.2817 45.205734),
9.8239,43.025134,CAPRAIA,CPA_1,ITA,,POINT (9.8239 43.025134),
13.60809326,41.253479,FORMIA,FOM,ITA,16.0,POINT (13.60809326 41.253479),
10.75531856,42.92164283,FOLLONICA,FOL_3,ITA,3.0,POINT (10.75531856 42.92164283),
10.42327881,42.85913086,CAVO,CVX,ITA,,POINT (10.42327881 42.85913086),
12.4,44.2,CESENATICO,CEZ,ITA,,POINT (12.4 44.2),
9.524475098,40.9229126,OLBIA,OLB_1,ITA,885.0,POINT (9.524475098 40.9229126),OLBIA (TERRANOVA)
15.14110718,36.89888889,PORT OF AVOLA,AVO_1,ITA,,POINT (15.14110718 36.89888889),
13.70689046,37.9875,TERMINI IMERESE HARBOR,TRI_9,ITA,51.0,POINT (13.70689046 37.9875),
12.3,45.233333,CHIOGGIA_1,CHI_5,ITA,12.0,POINT (12.3 45.233333),
14.366667,40.783333,TORRE DEL GRECO,TDG,ITA,43.0,POINT (14.366667 40.783333),
8.55,39.866667,ORISTANO_1,ORI_1_1,ITA,41.0,POINT (8.550000000000001 39.866667),
8.433333,44.266667,VADO CENTRO,VAD,ITA,,POINT (8.433332999999999 44.266667),VADO CENTRO
16.283333,41.316667,BARLETTA_1,BAR_9,ITA,,POINT (16.283333 41.316667),BARLETTA_1
14.483333,40.7,CASTELLAMMARE DI STABIA,CAS_10,ITA,,POINT (14.483333 40.7),CASTELLAMMARE DI STABBIA
12.316667,45.333333,SAN PIETRO IN VOLTA,SAN_29,ITA,119.0,POINT (12.316667 45.333333),
13.93828033,37.09027778,LICATA HARBOR,LIC_1,ITA,4.0,POINT (13.93828033 37.09027778),
17.13421673,39.36972222,CIRO MARINA,MRM_4,ITA,,POINT (17.13421673 39.36972222),
13.3852768,43.64166667,FALCONARA HARBOR,FAL_7,ITA,20.0,POINT (13.3852768 43.64166667),
12.36769842000001,45.047498174,CA' TIEPOLO_1,CA'_2,ITA,,POINT (12.36769842000001 45.047498174),
8.208657244,40.59388889,PORTO CONTE MARINA,PCN_4,ITA,,POINT (8.208657243999999 40.59388889),
8.3696702,39.11277778,CALASETTA HARBOR,CLS_1,ITA,15.0,POINT (8.3696702 39.11277778),
15.15812721,37.56194444,ACITREZZA HARBOR,ACT,ITA,4.0,POINT (15.15812721 37.56194444),
13.24252061,38.2,ISOLA DELLE FEMMINE HARBOR,IDF,ITA,,POINT (13.24252061 38.2),
10.44322733,43.3525,VADA HARBOR,VDA_1,ITA,38.0,POINT (10.44322733 43.3525),
8.224617197,40.93833333,STINTINO HARBOR,TTN,ITA,,POINT (8.224617197000001 40.93833333),
14.37249706,40.62916667,SORRENTO HARBOR,RRO_1,ITA,3.0,POINT (14.37249706 40.62916667),SORRENTO HARBOR
9.636690224,40.28222222,CALA GONONE HARBOR,NNE,ITA,,POINT (9.636690224000001 40.28222222),
14.07249706,40.81694444,BAIA HARBOR,BAI_1,ITA,,POINT (14.07249706 40.81694444),
9.41,41.2,LA MADDALENA_1,LA _4,ITA,,POINT (9.41 41.2),
9.439163722,41.10694444,CANNIGIONE HARBOR,NIG,ITA,,POINT (9.439163722 41.10694444),
10.03792697,44.03222222,PORT OF CARRARA,MDC_2,ITA,159.0,POINT (10.03792697 44.03222222),
13.90547703,40.75055556,CASAMICCIOLA TERME HARBOR,CML_1,ITA,,POINT (13.90547703 40.75055556),
14.2393404,40.55694444,MARINA GRANDE,PRJ_2,ITA,2.0,POINT (14.2393404 40.55694444),
8.701060071,40.91333333,CASTELSARDO HARBOR,CTK,ITA,,POINT (8.701060071000001 40.91333333),
10.233333,59.116667,SANDEFJORD,SAN_30,NOR,222.0,POINT (10.233333 59.116667),SANDEFJORD_3
22.65,65.9,TOERE,TOE_1,SWE,,POINT (22.65 65.90000000000001),
5.9952415,61.909291,NORDFJORDEID/EID,EID,NOR,16.0,POINT (5.9952415 61.909291),
5.9431265,59.6661355,ETNE,ETN,NOR,,POINT (5.9431265 59.6661355),
5.849906284,61.45390532,FORDE,FDE,NOR,,POINT (5.849906284 61.45390532),
6.661315918,58.29150391,FLEKKEFJORD_2,FFD,NOR,,POINT (6.661315918 58.29150391),
5.326014,59.9207635,FITJAR,FIT_2,NOR,49.0,POINT (5.326014 59.9207635),
5.6258585,60.2050055,EIKELANDSOSEN_1,EIK_1,NOR,,POINT (5.6258585 60.2050055),
6.727171,60.525066,GRANVIN,GRV_1,NOR,3.0,POINT (6.727171 60.525066),
5.035235,60.993088,EIVINDVIK,EIV,NOR,,POINT (5.035235 60.993088),
6.833225243,61.18722191,HEROY (I NORDLAND),HER_4,NOR,,POINT (6.833225243 61.18722191),
6.0246255,62.3716255,HAREID/BRATTVAG,HRI_2,NOR,,POINT (6.0246255 62.3716255),
6.0736645,61.2199815,HOYANGER,HYR,NOR,6.0,POINT (6.0736645 61.2199815),
6.254782677,60.27621460000001,JONDAL,JON_1,NOR,,POINT (6.254782677 60.27621460000001),
5.2578055,59.4141465,PORT OF KARMSUND,KAS_9,NOR,7.0,POINT (5.2578055 59.4141465),
7.737121582,63.11407471,KRISTIANSUND N/GRIP,KSU_1,NOR,15.0,POINT (7.737121582 63.11407471),
6.821358958,58.26194276,LIKNES,LIK,NOR,32.0,POINT (6.821358958 58.26194276),
7.460647976,61.44264133,GAUPNE,GAU,NOR,1.0,POINT (7.460647976 61.44264133),
6.7041325,62.504018,SKODJE,SKO_4,NOR,,POINT (6.7041325 62.504018),
5.3493025,62.041917,SELJE,SJE,NOR,,POINT (5.3493025 62.041917),
6.993471,62.3830105,STORDAL,SDZ,NOR,,POINT (6.993471 62.3830105),
5.426972,60.502636,YTRE ARNA,YTR,NOR,,POINT (5.426972 60.502636),
5.989501953,58.44769287,EIGERSUND,EGD,NOR,13.0,POINT (5.989501953 58.44769287),
5.7165245,61.5119885,NAUSTDAL,NAU_1,NOR,,POINT (5.7165245 61.5119885),
5.8016635,60.814766,MO,MO,NOR,,POINT (5.8016635 60.814766),
6.676445,62.673371,MIDSUND,MID_7,NOR,,POINT (6.676445 62.673371),
5.808288574,59.60650635,OLEN,OLN,NOR,11.0,POINT (5.808288574 59.60650635),
7.0744745,60.4671325,EIDFJORD (I SFJ),EDF,NOR,21.0,POINT (7.0744745 60.4671325),
7.4466695,62.9186615,EIDE,EDE,NOR,,POINT (7.4466695 62.9186615),
6.440158,62.5887865,BRATTVAG/HARAM,BRV_1,NOR,1.0,POINT (6.440158 62.5887865),
11.29748535,63.74749756,VERDAL/LEVANGER,VER_3,NOR,46.0,POINT (11.29748535 63.74749756),
10.39312744,63.43792725,TRONDHEIM/FLAKK,TRD_2,NOR,38.0,POINT (10.39312744 63.43792725),
11.51666667,64.0,TRAENA,TRA_2,NOR,,POINT (11.51666667 64),
10.51278838,59.32382668,TONSBERG/SLAGENTANGEN/VALLOY,TON_2,NOR,2.0,POINT (10.51278838 59.32382668),ASGARDSTRAND
10.3921085,59.117998,TJOME/VASSER,TJO,NOR,,POINT (10.3921085 59.117998),
10.295983,59.2222745,STOKKE/MELSOMVIK,STK_1,NOR,,POINT (10.295983 59.2222745),
12.714617,67.650696,SORLAND,SOR_1_1,NOR,,POINT (12.714617 67.650696),
10.2069235,59.5865995,SANDE,SDX,NOR,,POINT (10.2069235 59.5865995),
15.39200687,67.10161591,SALTDAL/ROGNAN,SDL_1,NOR,,POINT (15.39200687 67.10161591000001),
16.66666667,68.95,SANDOY,SAY,NOR,,POINT (16.66666667 68.95),
17.72175,68.9082795,SJOVEGAN_2,SJO_5,NOR,,POINT (17.72175 68.90827950000001),
10.22589111,59.12689209,SANDEFJORD_1,SAD_1,NOR,453.0,POINT (10.22589111 59.12689209),SANDEFJORD_3
7.1,61.23333333,SOGNDAL,SOG_3,NOR,,POINT (7.1 61.23333333),
4.970275879,61.84008789,BREMANGER,BRE_4,NOR,,POINT (4.970275879 61.84008789),
6.528903,61.2031075,BALESTRAND,BLS_1,NOR,,POINT (6.528903 61.2031075),
5.30825,60.3950385,PORT OF BERGEN_0,BGO,NOR,193.0,POINT (5.30825 60.3950385),
7.185264681,60.90636527,PORT OF AURLAND,AUL,NOR,32.0,POINT (7.185264681 60.90636527),
6.9137455,62.7902995,AUKRA,AUK,NOR,,POINT (6.9137455 62.7902995),
5.066101074,61.34729004,ASKVOLL,ASL,NOR,,POINT (5.066101074 61.34729004),
11.23052978,64.85870361,RORVIK/VIKNA,VKN,NOR,2.0,POINT (11.23052978 64.85870361000001),
7.699890137,61.23529053,ARDAL/ARDALSTANGEN (I SOGNEFJORDEN),AAN,NOR,15.0,POINT (7.699890137 61.23529053),
7.818070888,58.09785843,SOGNE,SNE,NOR,,POINT (7.818070888 58.09785843),
7.0677585,58.1368075,LYNGDAL_1,LND_1,NOR,,POINT (7.0677585 58.1368075),
7.300739319,58.03330637,KVAEFJORD,KVF,NOR,,POINT (7.300739319 58.03330637),
10.6674375,59.3369065,LARKOLLEN/RYGGE,RYG,NOR,,POINT (10.6674375 59.3369065),
5.508300781,59.77893066,STORD/LEIRVIK,SRP_1,NOR,4.0,POINT (5.508300781 59.77893066),STORD/LEIRVIK
25.017502,71.0063095,AVANUORRI,AVA_1,NOR,,POINT (25.017502 71.0063095),
9.662354469,63.69067764,ORLAND/BREKSTAD,OLA,NOR,1.0,POINT (9.662354469 63.69067764),
18.160981,69.1450485,SORREISA_2,SRA,NOR,7.0,POINT (18.160981 69.1450485),
18.96868897,69.65270996,TROMSO/BUVIK,TOS,NOR,48.0,POINT (18.96868897 69.65270996),
10.65,59.91666666666666,BAERUM/SANDVIKA/LYSAKER,BAR_10,NOR,,POINT (10.65 59.91666666666666),
14.13329969272024,66.31670364595499,MO I RANA/RANA,RNA,NOR,12.0,POINT (14.13329969272024 66.31670364595499),
10.38188094161202,59.16692126815605,KJOPMANNSKJAER/NOTTEROY,NTY,NOR,,POINT (10.38188094161202 59.16692126815605),
15.08199501019254,68.91501617410194,OKSNES/MYRE,MYO,NOR,,POINT (15.08199501019254 68.91501617410194),
27.85129738,71.03606415,GAMVIK/MEHAMN,MEH,NOR,,POINT (27.85129738 71.03606415),
10.99631214119256,63.8125343321019,MOSVIK,MSV,NOR,,POINT (10.99631214119256 63.8125343321019),
13.98333333333332,66.81666666666666,MELOY/GLOMFJORD/ORNES,MEY,NOR,18.0,POINT (13.98333333333332 66.81666666666666),
15.64374609416532,68.08462711145404,HAMAROY,HMY,NOR,,POINT (15.64374609416532 68.08462711145404),
14.8,68.51666666666665,HADSEL/MELBU/STOKMARKNES,HAD_2,NOR,,POINT (14.8 68.51666666666665),
17.00858688319258,68.52422332810193,EVENES/BOGEN,EVE,NOR,,POINT (17.00858688319258 68.52422332810193),
10.66115379319254,59.435371399102,MOSS,MSS_1,NOR,13.0,POINT (10.66115379319254 59.435371399102),
21.45471987,70.34384948,SKJERVOY,SKJ,NOR,,POINT (21.45471987 70.34384948),
27.057863,70.613991,KJOLLEFJORD_1,KJO_2,NOR,,POINT (27.057863 70.613991),
9.086928367,63.28902435,KYRKSAETERORA/HEMNE,KYR_2,NOR,7.0,POINT (9.086928367000001 63.28902435),
30.05932617,69.72967529,KIRKENES/SOR-VARANGER,KKN_1,NOR,4.0,POINT (30.05932617 69.72967529),
7.0886195,62.621513,VESTNES/TOMRA/TRESFJORD,VST_1,NOR,21.0,POINT (7.0886195 62.621513),
6.583333333,61.08333333,VIK,VIS_1,NOR,1.0,POINT (6.583333333 61.08333333),
6.070858955,62.14469147,VOLDA,VDA_2,NOR,,POINT (6.070858955 62.14469147),
5.531311035,62.03509522,VANYLVEN/AHEIM,VAY,NOR,13.0,POINT (5.531311035 62.03509522),
20.99328613,70.03588867,SKJERVOY_1,SKY,NOR,,POINT (20.99328613 70.03588867000001),
6.581948,62.387268,SYKKYLVEN,SYK,NOR,,POINT (6.581948 62.387268),
6.249511719,59.48510742,SULDAL/SAND,SUL_4,NOR,,POINT (6.249511719 59.48510742),
6.7184815,61.904925,STRYN,STR_7,NOR,4.0,POINT (6.7184815 61.904925),
5.912902832,59.06408691,STRAND/TAU/JORPELAND,STD_4,NOR,1.0,POINT (5.912902832 59.06408691),
6.937927246,62.31689453,STRANDA,SRN_1,NOR,,POINT (6.937927246 62.31689453),
9.959884643,63.58358002,RISSA/RAKVAGEN,780,NOR,3.0,POINT (9.959884643000001 63.58358002),
24.67007305,70.99417727,PORT OF HAVOYSUND,HAV,NOR,,POINT (24.67007305 70.99417726999999),
8.374694824,58.24127197,LILLESAND,LIL,NOR,1.0,POINT (8.374694824000001 58.24127197),
8.603881836,58.33807373,GRIMSTAD,GTD,NOR,,POINT (8.603881835999999 58.33807373),
17.9816685,69.2316045,FINNSNES/LENVIK,FNE_1,NOR,2.0,POINT (17.9816685 69.2316045),
8.5321275,63.268984,AURE,AUE_1,NOR,,POINT (8.5321275 63.268984),
15.6832335,69.1383135,MYRE,MYR_1,NOR,,POINT (15.6832335 69.1383135),
8.829285621,63.72815323,FROYA/SISTRANDA,FRA_3,NOR,,POINT (8.829285621 63.72815323),
10.5097,59.786534,SLEMMESTAD,SLM_4,NOR,,POINT (10.5097 59.786534),
11.3563,59.119534,HALDEN,HAL_4,NOR,41.0,POINT (11.3563 59.119534),
10.9585,59.206734,FREDRIKSTAD,FRK_1,NOR,,POINT (10.9585 59.206734),FREDRIKSTAD/SARPSBORG
11.1313,59.284934,SARPSBORG,SPG,NOR,,POINT (11.1313 59.284934),
10.6119,59.901934,LYSAKER,LYS_2,NOR,,POINT (10.6119 59.901934),
10.6885,59.320934,LARKOLLEN,LRK,NOR,,POINT (10.6885 59.320934),
7.0395,57.985134,LINDESNES,LDS,NOR,,POINT (7.0395 57.985134),
10.9919,63.608934,STJORDAL_1,STJ_1,NOR,,POINT (10.9919 63.608934),
10.6279,59.576434,HALVORSHAVN,HAN_6,NOR,,POINT (10.6279 59.576434),
15.4357,67.108134,SALTDAL,SDL_2,NOR,,POINT (15.4357 67.10813400000001),
14.0199,67.092334,GILDESKAL,GIL_3,NOR,,POINT (14.0199 67.09233399999999),
13.7933,68.164934,VESTVAGOY,VVY,NOR,,POINT (13.7933 68.164934),
10.7109,63.842534,LEKSVIK,LKV,NOR,,POINT (10.7109 63.842534),
14.1711,66.329134,MO I RANA_1,MQN,NOR,3.0,POINT (14.1711 66.329134),
13.1645,67.999834,MOSKENES,MSK,NOR,,POINT (13.1645 67.99983400000001),
10.516667,54.85,MARSTAL,MRS_3,DNK,,POINT (10.516667 54.85),
10.716667,54.95,RUDKOBING,RKB,DNK,,POINT (10.716667 54.95),
11.733333,54.666667,NYSTED,NTD,DNK,,POINT (11.733333 54.666667),
11.133333,54.833333,NAKSKOV,NAK_1,DNK,3.0,POINT (11.133333 54.833333),
11.5,54.833333,BANDHOLM,BDX,DNK,,POINT (11.5 54.833333),
10.416667,54.883333,AEROSKOBING,ARK_3,DNK,,POINT (10.416667 54.883333),
11.633333,54.8,SAKSKOBING,SAX,DNK,,POINT (11.633333 54.8),
10.666667,55.45,KERTEMINDE,KTD,DNK,,POINT (10.666667 55.45),
11.266667,55.2,SKAELSKOR_1,SKA_7,DNK,,POINT (11.266667 55.2),SKAELSKOR_2
9.733333,55.5,MIDDELFART,MID_8,DNK,,POINT (9.733333 55.5),
9.783333,54.916667,SONDERBORG,SGD_1,DNK,,POINT (9.783333000000001 54.916667),
8.25,56.083333,RINGKOBING,RIN_2,DNK,,POINT (8.25 56.083333),
12.05,54.883333,STUBBEKOBING,SBK,DNK,,POINT (12.05 54.883333),
11.866667,54.766667,NYKOBING FALSTER,NYK_1,DNK,,POINT (11.866667 54.766667),
9.883333,55.266667,ASSENS,ASN_1,DNK,,POINT (9.883333 55.266667),
9.766667,55.566667,FREDERICIA,FRC_1,DNK,47.0,POINT (9.766667 55.566667),
9.5,55.25,HADERSLEV,HAD_3,DNK,,POINT (9.5 55.25),
9.433333,55.016667,AABENRAA,AAB,DNK,30.0,POINT (9.433332999999999 55.016667),
9.433333,55.05,AABENRAA_1,AAB_1,DNK,1.0,POINT (9.433332999999999 55.05),AABENRAA_2
9.866667,54.95,AUGUSTENBORG,AUB,DNK,,POINT (9.866667 54.95),
9.55,55.716667,VEJLE,VEJ,DNK,,POINT (9.550000000000001 55.716667),
5.2939,61.767834,SVELGEN,SVE_6,NOR,22.0,POINT (5.2939 61.767834),
13.225281,68.0884095,RAMBERG,RAM_2,NOR,,POINT (13.225281 68.0884095),
10.23352051,59.73413086,DRAMMEN/SOLUMSTRAND/TORKOPP/LIER/HURUM/TOFTE/SVELVIK,DRM_1,NOR,53.0,POINT (10.23352051 59.73413086),DRAMMEN
10.49792481,59.41729736,HORTEN/BORRE,BRR,NOR,6.0,POINT (10.49792481 59.41729736),
10.53882288,59.85224364,SANDVIKA,SAN_31,NOR,,POINT (10.53882288 59.85224364),
14.4754765,68.616176,BO,BOX,NOR,,POINT (14.4754765 68.616176),
16.8282145,68.3409095,BALLANGEN_1,BLL,NOR,,POINT (16.8282145 68.3409095),
8.7333,63.479534,HITRA,HIT,NOR,5.0,POINT (8.7333 63.479534),
10.95007324,59.19287109,FREDRIKSTAD/SARPSBORG,BRG,NOR,71.0,POINT (10.95007324 59.19287109),FREDRIKSTAD/SARPSBORG
9.8393,63.505334,BREKSTAD,BKD,NOR,,POINT (9.8393 63.505334),
13.024652,66.19537,NESNA,NSN_2,NOR,9.0,POINT (13.024652 66.19537),
11.225914,64.222511,NAMDALSEID,NDE,NOR,,POINT (11.225914 64.222511),
13.18511963,65.85009766,MOSJOEN/VEFSN,MJF,NOR,56.0,POINT (13.18511963 65.85009766),
10.6209485,63.6723985,LEKSVIK/VANVIKAN/VERRABOTN,LKV_1,NOR,,POINT (10.6209485 63.6723985),
10.27509,63.285904,MELHUS,MLS,NOR,,POINT (10.27509 63.285904),
6.0325,59.025834,STRAND,STD_5,NOR,,POINT (6.0325 59.025834),
5.6531,62.348734,FOSNAVAG_1,FOS_2,NOR,1.0,POINT (5.6531 62.348734),
